date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2002,Michigan,0.99,121,100.,50.,96.,101.,74.,-,-,-,-,0,157,124.
2001,Michigan,1.00,108,64.,51.,69.,63.,-,-,39.,-,-,0,235,98.
1999,Michigan,1.00,89,89.,89.,71.,67.,13.,-,63.,-,-,0,4,109.
