date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.05,Michigan,0.95,108,25.,23.,76.9,58.,40.5,11.,100.0,11.,87.4,17.,59.7,7.,92.3,33.,82.2,39.,20.5,0,560,90.
2023.05,Michigan,0.95,114,77.,6.,82.2,41.,48.4,8.,110.0,-,0,-,0,-,0,-,0,-,0,0,241,143.
2022.06,Michigan,0.90,43,7.,19.,64.2,32.,52.2,6.,100.0,7.,80.7,14.,49.8,5.,107.3,8.,151.0,18.,49.8,0,655,44.
2022.05,Michigan,0.93,89,12.,19.,77.2,68.,40.4,12.,100.0,35.,50.2,20.,44.0,16.,100.6,9.,189.3,28.,46.8,0,649,61.
2019.06,Lincoln,0.92,76,8.,22.,69.5,19.,63.7,6.,127.0,4.,83.1,7.,51.4,11.,112.3,16.,130.6,16.,67.8,0,706,97.
2019.05,Michigan,0.97,108,46.,41.,64.4,40.,57.1,19.,90.0,44.,61.9,58.,27.1,63.,45.9,41.,59.5,-,0,0,406,195.
2018.06,Lincoln,0.93,66,31.,51.,61.0,25.,57.8,41.,70.0,3.,80.7,30.,45.3,29.,61.3,30.,9.0,-,0,0,385,231.
2018.05,Michigan,0.97,114,72.,85.,59.0,64.,48.3,48.,60.0,56.,51.8,46.,29.0,50.,31.4,-,0,-,0,0,280,255.
2017.06,Lincoln,0.92,70,41.,34.,71.2,22.,57.9,27.,90.0,16.,79.6,19.,37.0,16.,86.6,60.,1.0,-,0,-50,373,225.
2017.05,Michigan,0.98,109,93.,67.,62.4,90.,35.6,39.,85.0,-,0,-,0,-,0,-,0,-,0,0,183,245.
2016.06,Lincoln,0.92,69,29.,52.,62.1,37.,50.3,12.,100.0,17.,55.6,25.,22.6,26.,98.7,38.,5.0,-,0,0,394,169.
2016.06,Canada,0.90,25,9.,20.,40.2,21.,48.4,20.,76.0,19.,49.86,22.,4.8,16.,103.69,8.,166.0,7.,90.7,0,580,164.
2015.06,Lincoln,0.94,64,41.,23.,68.6,42.,50.2,41.,70.0,37.,35.9,40.,2.5,33.,78.1,21.,12.0,-,0,0,317,239.
2015.06,Canada,0.87,18,16.,10.,51.2,12.,52.5,14.,76.0,15.,3.72,11.,8.83,16.,44.93,11.,62.25,-,0,0,299,244.
2014.06,Lincoln,0.94,66,47.,46.,62.6,59.,40.7,32.,80.0,48.,15.4,39.,15.0,40.,79.0,38.,8.0,-,0,0,301,233.
2013.06,Lincoln,0.93,60,29.,22.,69.7,47.,43.2,26.,90.0,10.,54.5,39.,13.1,38.,79.3,28.,18.0,12.,68.4,0,436,213.
2012.06,Lincoln,0.94,65,50.,27.,66.4,49.,42.1,38.,50.0,-,0,-,0,41.,7.5,-,0,-,0,0,166,380.
