date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2018.05,Michigan,0.97,114,19.,77.,60.8,93.,37.5,48.,60.0,38.,64.9,52.,27.4,15.,65.1,11.,151.5,22.,63.5,0,531,39.
2017.12,Brasil,0.85,40,1.,5.,73.7,15.,41.9,3.,103.0,2.,92.9,2.,74.3,6.,88.4,1.,275.0,3.,71.0,0,820,21.
2017.06,Lincoln,0.92,70,15.,42.,70.2,58.,36.5,53.,50.0,13.,84.3,18.,40.2,17.,85.7,15.,175.9,13.,69.0,0,612,48.
2016.11,Brasil,0.85,31,2.,4.,63.97,18.,31.58,8.,87.9,3.,66.99,4.,40.57,3.,111.83,2.,288.5,4.,87.9,0,779,27.
2016.05,Michigan,0.98,114,19.,32.,66.8,95.,38.1,39.,80.0,37.,51.3,43.,19.9,31.,76.9,12.,219.0,35.,65.8,0,618,51.
2015.10,Brasil,0.85,31,3.,6.,69.0,17.,42.2,15.,43.21,4.,55.5,7.,33.83,2.,135.08,2.,269.06,4.,67.0,0,715,67.
2014.10,Brasil,0.85,26,4.,10.,69.0,4.,68.0,14.,53.0,4.,47.0,11.,6.0,7.,81.0,5.,162.0,4.,87.0,0,576,175.
2013.11,Brasil,0.85,24,8.,1.,84.9,3.,69.3,5.,97.6,8.,8.4,6.,19.7,6.,7.5,7.,13.0,-,0,0,300,220.
2012.12,Brasil,0.85,26,7.,6.,73.1,4.,69.57,6.,92.05,-,0,-,0,-,0,6.,18.0,-,0,0,253,155.
2011.11,Brasil,0.85,21,3.,6.,77.6,3.,68.81,4.,98.33,5.,48.26,5.,44.42,2.,138.19,3.,250.68,3.,86.79,0,813,46.
2011.06,California,0.95,60,21.,28.,57.7,13.,62.9,28.,74.0,22.,44.7,32.,10.6,23.,46.5,24.,81.3,10.,70.4,0,448,130.
2010.11,Brasil,0.85,17,6.,9.,43.2,1.,75.0,4.,88.17,-,0,2.,35.19,6.,76.75,-,0,-,0,0,318,166.
2009.11,Brasil,0.85,14,2.,7.,46.65,6.,41.67,13.,7.12,4.,52.98,2.,44.03,1.,150.0,2.,274.03,1.,100.0,0,716,101.
2009.06,California,0.93,45,28.,18.,59.0,20.,54.8,33.,35.0,12.,65.4,29.,12.0,25.,46.4,-,0,-,0,0,273,149.
2008.11,Brasil,0.85,10,2.,6.,72.4,2.,67.71,3.,88.83,2.,57.18,2.,30.13,2.,141.28,-,0,-,0,0,458,105.
2008.05,Michigan,1.00,104,51.,1.,90.9,65.,41.6,61.,60.0,56.,39.0,50.,21.3,32.,95.3,-,0,-,0,0,348,95.
2007.11,Brasil,0.85,11,1.,1.,95.3,3.,58.93,3.,83.67,3.,52.07,3.,2.5,1.,150.0,1.,350.0,3.,3.77,0,796,67.
2007.06,California,0.95,59,35.,14.,77.0,32.,51.97,43.,40.0,28.,46.79,29.,19.06,23.,75.66,-,0,-,0,0,310,133.
2006.06,California,0.97,49,18.,1.,94.02,33.,36.81,38.,30.0,22.,54.65,33.,16.87,32.,43.83,16.,190.38,-,0,0,467,66.
