date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.09,Spain,0.85,15,2.,9.,53.0,13.,43.2,4.,118.0,2.,69.8,4.,72.9,4.,54.1,2.,309.6,-,0,0,721,118.
2022.08,East,0.91,19,7.,16.,46.63,12.,50.5,14.,79.5,6.,55.88,15.,25.39,-,0,6.,171.57,-,0,0,429,199.
2022.07,Austria,0.95,24,15.,16.,59.0,14.,49.9,18.,62.0,7.,53.4,13.,30.9,11.,55.3,-,0,-,0,0,310,233.
2022.07,Italy,0.86,24,12.,15.,62.83,11.,42.93,8.,125.18,8.,73.98,10.,21.81,10.,51.22,12.,9.0,-,0,0,387,228.
2021.07,Netherlands,0.91,26,20.,20.,48.17,11.,61.12,19.,37.8,-,0,-,0,-,0,-,0,-,0,0,147,286.
2019.08,Spain,0.94,28,13.,17.,57.0,23.,40.5,17.,53.0,15.,46.4,13.,39.2,12.,43.0,8.,112.5,6.,48.1,0,440,162.
2019.07,United Kingdom,0.85,64,5.,8.,95.0,30.,43.2,22.,90.0,5.,56.0,12.,28.7,4.,103.4,8.,172.8,17.,39.5,0,628,191.
2018.08,Spain,0.96,37,27.,32.,23.0,9.,64.0,29.,43.0,24.,22.0,21.,24.5,22.,4.5,-,0,-,0,0,181,382.
2018.07,United Kingdom,0.88,70,35.,21.,70.0,41.,33.1,33.,85.0,35.,3.5,25.,7.9,32.,34.9,36.,7.0,-,0,-1,240,356.
2016.08,Spain,0.97,36,27.,27.,38.4,23.,53.4,26.,76.0,27.,3.5,21.,15.5,20.,4.5,-,0,-,0,0,191,345.
2016.07,United Kingdom,0.98,106,66.,84.,28.3,96.,29.2,23.,110.0,-,0,-,0,56.,7.5,41.,11.0,-,0,0,186,335.
2014.07,United Kingdom,0.98,90,42.,66.,35.4,84.,22.4,59.,70.0,25.,22.0,23.,22.0,31.,42.2,30.,17.0,-,0,0,231,333.
2013.08,Germany,0.97,74,60.,58.,46.0,39.,47.9,50.,75.0,51.,43.6,-,0,-,0,-,0,-,0,0,212,343.
2013.07,United Kingdom,0.97,83,51.,71.,25.0,64.,34.5,60.,69.0,40.,26.4,46.,2.5,39.,50.7,30.,11.0,-,0,0,219,347.
2012.08,Germany,0.98,76,64.,65.,36.73,63.,36.31,17.,95.0,53.,34.81,-,0,57.,4.5,-,0,-,0,0,207,351.
2012.07,United Kingdom,0.95,97,65.,61.,47.4,54.,41.3,58.,65.0,34.,21.9,44.,2.5,-,0,-,0,-,0,-2,176,357.
2011.08,Hungary,0.89,28,27.,20.,56.02,18.,50.54,24.,99.42,24.,28.54,26.,3.5,24.,4.5,-,0,-,0,-20,223,318.
2011.08,Germany,0.96,74,61.,49.,58.19,68.,35.6,51.,55.0,-,0,56.,11.61,-,0,-,0,-,0,0,160,317.
2011.07,United Kingdom,0.95,77,57.,59.,51.0,75.,17.8,38.,84.0,40.,3.5,-,0,26.,7.5,28.,22.0,-,0,-2,184,295.
2010.07,United Kingdom,0.97,72,31.,68.,32.0,-,0,-,0,28.,42.8,35.,15.4,35.,7.5,18.,143.3,19.,42.2,0,283,215.
