date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.08,Japan,0.96,87,13.,1.,84.13,18.,57.03,2.,147.0,7.,79.92,13.,50.94,13.,103.45,56.,7.0,-,0,0,529,36.
2018.09,Japan,0.95,86,1.,2.,79.55,13.,56.25,5.,123.0,5.,86.22,5.,64.25,2.,116.29,3.,271.9,34.,55.88,0,853,8.
2017.09,Japan,0.92,83,13.,5.,69.2,42.,37.5,4.,119.0,15.,68.27,21.,46.67,27.,85.54,23.,175.34,37.,48.53,0,650,38.
2016.09,Japan,0.94,83,13.,1.,80.76,30.,37.5,10.,109.0,24.,44.8,28.,2.5,8.,123.93,18.,176.36,21.,51.54,-20,606,37.
2015.09,Japan,0.95,75,5.,3.,79.06,45.,35.53,3.,135.0,14.,60.94,6.,41.68,1.,90.95,12.,192.52,18.,70.34,0,706,16.
2014.09,Japan,0.93,75,16.,2.,75.01,6.,55.26,1.,150.0,2.,74.74,1.,50.0,1.,150.0,31.,16.0,31.,23.6,-25,570,24.
2013.09,Japan,0.93,69,2.,2.,70.2,2.,67.5,1.,149.0,2.,70.43,11.,28.18,4.,134.19,2.,281.43,10.,53.22,0,854,6.
2012.09,Japan,0.94,68,2.,1.,94.15,6.,59.21,2.,140.0,1.,75.0,6.,40.93,9.,117.54,9.,273.81,3.,81.23,0,882,11.
2011.12,Australia,0.87,23,8.,6.,75.75,20.,37.41,9.,134.0,8.,40.92,7.,39.32,15.,15.12,10.,133.84,5.,84.62,0,561,23.
2011.09,Japan,0.95,65,3.,3.,91.1,4.,60.0,2.,148.0,4.,68.16,5.,39.89,6.,140.32,5.,237.28,10.,72.98,0,858,3.
2010.09,Japan,0.93,63,1.,1.,95.0,4.,63.75,4.,130.0,1.,75.0,3.,35.21,15.,109.09,3.,282.0,8.,84.5,0,875,8.
2009.09,Japan,0.92,58,4.,1.,89.8,9.,55.26,10.,105.0,18.,46.16,30.,2.5,4.,124.8,5.,303.59,-,0,0,727,15.
2008.09,Japan,0.91,62,6.,8.,65.46,5.,63.75,4.,135.0,4.,71.52,5.,39.01,23.,54.05,10.,207.6,-,0,0,636,56.
2007.09,Japan,0.92,58,13.,11.,73.95,21.,43.75,16.,114.63,13.,42.64,7.,32.87,28.,46.6,13.,205.47,-,0,0,560,110.
2006.09,Japan,0.90,50,33.,29.,51.58,23.,45.5,12.,114.63,-,0,-,0,27.,37.8,-,0,-,0,0,250,199.
2005.09,Japan,0.85,39,22.,25.,45.1,23.,39.4,22.,107.0,17.,29.48,13.,30.44,14.,93.26,-,0,-,0,0,345,165.
2004.09,Japan,0.86,27,21.,21.,34.0,21.,37.8,-,0,13.,3.5,14.,2.5,15.,7.5,14.,57.61,10.,8.37,0,151,215.
