date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.08,Japan,0.96,87,20.,20.,39.33,48.,39.84,6.,118.0,9.,77.77,46.,24.56,31.,88.04,32.,55.86,22.,60.1,-20,484,60.
2018.09,Japan,0.95,86,12.,16.,50.76,48.,37.5,13.,103.0,15.,69.77,44.,25.47,26.,87.2,11.,237.95,25.,61.76,0,673,36.
2017.09,Japan,0.92,83,9.,26.,38.01,42.,37.5,13.,105.0,29.,54.03,17.,48.85,8.,106.74,10.,220.79,12.,79.54,0,690,72.
2016.09,Japan,0.94,83,21.,33.,25.93,53.,26.25,15.,100.0,-,0,-,0,48.,54.61,21.,171.1,20.,52.43,0,430,133.
2015.09,Japan,0.95,75,25.,45.,20.39,34.,39.47,12.,101.0,-,0,-,0,1.,90.95,25.,136.39,25.,56.97,0,445,88.
2014.09,Japan,0.93,75,15.,21.,37.26,6.,55.26,32.,70.0,21.,60.07,31.,19.28,27.,105.93,17.,159.85,12.,75.8,0,583,55.
2013.09,Japan,0.93,69,9.,60.,8.33,25.,41.25,11.,97.0,4.,66.05,17.,24.88,11.,122.2,10.,238.45,30.,25.23,0,623,62.
2012.09,Japan,0.94,68,17.,20.,44.73,20.,43.42,50.,51.0,12.,49.91,24.,26.09,38.,37.19,15.,217.34,14.,65.76,0,535,130.
2011.09,Japan,0.95,65,29.,5.,76.7,29.,37.5,38.,60.0,24.,42.42,43.,2.5,29.,79.75,29.,101.14,31.,3.16,0,403,229.
2010.09,Japan,0.93,63,52.,18.,51.1,13.,52.5,51.,48.0,-,0,-,0,-,0,-,0,-,0,0,152,378.
2009.09,Japan,0.92,58,49.,39.,33.7,41.,27.63,36.,71.0,-,0,-,0,39.,7.5,-,0,-,0,-35,105,358.
2008.09,Japan,0.91,62,39.,11.,64.26,35.,30.0,41.,98.62,25.,22.03,-,0,35.,7.5,-,0,-,0,0,222,239.
2007.09,Japan,0.92,58,43.,17.,70.75,55.,15.0,33.,101.22,-,0,-,0,33.,7.5,-,0,-,0,0,194,203.
2006.09,Japan,0.90,50,20.,15.,61.96,37.,34.0,22.,103.66,23.,3.5,-,0,23.,44.59,15.,185.3,-,0,0,433,124.
2005.09,Japan,0.85,39,21.,29.,40.7,24.,37.1,27.,97.0,23.,3.5,19.,2.5,-,0,14.,184.84,-,0,0,366,118.
