date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Japan,0.90,71,41.,40.,24.68,56.,32.96,65.,21.0,33.,4.5,5.,62.26,39.,41.26,-,0,-,0,0,187,268.
2023.09,Japan,0.85,64,43.,26.,37.17,43.,43.2,44.,47.0,-,0,-,0,-,0,-,0,-,0,0,127,307.
2019.08,Japan,0.96,87,65.,35.,24.53,32.,47.65,49.,57.0,26.,57.49,-,0,-,0,-,0,-,0,-20,167,285.
2018.09,Japan,0.95,86,41.,68.,12.0,48.,37.5,86.,5.0,34.,55.69,30.,35.37,27.,82.25,34.,163.28,19.,65.17,0,456,131.
2017.09,Japan,0.92,83,23.,39.,26.8,42.,37.5,34.,75.0,11.,69.77,50.,16.82,19.,91.23,24.,175.13,31.,56.8,0,549,134.
2016.09,Japan,0.94,83,44.,77.,-100.0,38.,33.75,4.,130.0,20.,48.02,7.,23.81,15.,104.44,48.,3.0,-,0,0,243,210.
2015.09,Japan,0.95,75,15.,25.,36.97,25.,43.42,26.,74.0,6.,66.16,18.,31.16,1.,90.95,22.,152.44,17.,70.73,0,566,127.
2014.09,Japan,0.93,75,40.,59.,12.14,57.,19.74,9.,97.0,27.,53.91,22.,26.93,44.,75.96,44.,4.0,-,0,0,290,214.
2013.09,Japan,0.93,69,43.,46.,17.66,4.,60.0,14.,94.0,39.,28.14,19.,24.0,25.,105.1,46.,10.0,-,0,0,339,172.
2012.09,Japan,0.94,68,15.,45.,26.06,47.,23.68,27.,69.0,27.,39.25,41.,11.71,24.,80.74,11.,242.54,9.,73.13,0,566,133.
2011.09,Japan,0.95,65,37.,31.,42.0,29.,37.5,19.,82.0,29.,38.59,34.,14.67,30.,77.77,33.,16.0,-,0,0,309,259.
2010.09,Japan,0.93,63,48.,25.,45.5,35.,33.75,22.,90.0,-,0,-,0,47.,7.5,-,0,-,0,0,177,376.
2008.09,Japan,0.91,62,56.,-,0,60.,11.25,56.,67.0,-,0,-,0,-,0,-,0,-,0,0,78,394.
