date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2015,Italy,0.87,43,8.,28.,21.,17.,15.,17.,12.,6.,13.,-25,605,108.
2015,Czech Republic,0.88,22,12.,11.,14.,13.,16.,10.,14.,12.,8.,0,530,151.
2014,Italy,0.90,44,21.,32.,16.,19.,21.,18.,18.,16.,19.,-50,437,202.
2014,Austria,0.91,19,18.,15.,18.,13.,-,-,16.,14.,-,0,182,224.
2013,Italy,0.94,42,14.,23.,14.,7.,16.,17.,15.,14.,13.,0,477,123.
2012,Italy,0.90,37,11.,8.,17.,21.,17.,27.,16.,11.,-,0,468,120.
2011,Italy,0.92,49,15.,22.,43.,27.,30.,28.,31.,14.,6.,0,474,103.
