date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Michigan,0.93,89,76.,45.,74.,56.,-,55.,-,-,-,0,162,409.
2019,Michigan,0.97,108,84.,86.,93.,79.,66.,69.,84.,72.,-,0,223,356.
2018,Lincoln,0.93,66,52.,47.,41.,11.,-,-,-,-,-,0,211,352.
2017,Michigan,0.98,109,81.,72.,49.,72.,68.,83.,86.,60.,-,0,247,323.
2016,Lincoln,0.92,69,54.,60.,66.,55.,-,-,40.,28.,-,0,178,376.
