date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.87,11,2.,1.,100.0,4.,70.0,1.,150.0,1.,75.0,1.,75.0,1.,100.0,1.,325.0,4.,46.8,0,942,6.
2023.08,Czech Republic,0.85,15,3.,2.,88.0,2.,74.0,1.,150.0,1.,75.0,6.,57.09,1.,100.0,-,0,-,0,0,544,42.
2023.07,Austria,0.89,21,1.,5.,80.0,1.,75.0,2.,145.5,1.,75.0,1.,75.0,2.,89.6,2.,315.2,2.,32.5,0,888,18.
2023.07,Netherlands,0.85,12,1.,1.,98.0,1.,75.0,3.,123.67,1.,75.0,1.,75.0,1.,100.0,1.,325.0,1.,100.0,0,972,44.
2022.08,Alpe Adria,0.85,14,6.,2.,98.9,7.,49.6,4.,128.8,2.,74.5,2.,55.8,3.,76.1,-,0,-,0,0,484,106.
2022.08,East,0.91,19,8.,8.,75.0,6.,66.1,8.,89.0,3.,63.67,4.,61.66,5.,65.56,-,0,-,0,0,421,141.
2022.07,Austria,0.95,24,10.,4.,75.0,9.,60.3,10.,102.1,6.,55.7,7.,48.4,2.,95.7,-,0,-,0,0,437,114.
2022.07,Czech Republic,0.85,18,9.,3.,93.0,4.,72.0,6.,119.0,10.,63.21,-,0,2.,75.7,-,0,-,0,0,423,92.
2021.10,Italy,0.89,17,6.,4.,91.33,7.,38.3,8.,121.74,2.,93.25,6.,61.05,4.,111.17,14.,1.0,-,0,0,518,29.
2021.08,East,0.91,23,3.,9.,90.32,17.,47.15,2.,143.5,2.,69.89,7.,49.71,8.,56.27,3.,276.96,6.,94.39,0,828,6.
2021.08,Czech Republic,0.90,19,1.,8.,65.0,9.,56.0,5.,131.0,3.,66.48,7.,37.79,1.,100.0,1.,325.0,3.,44.3,0,826,15.
