date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,11.,64.,54.9,21.,57.4,25.,80.0,1.,100.0,12.,52.8,7.,112.9,12.,201.7,28.,57.3,0,717,37.
2022.05,Michigan,0.93,89,10.,12.,80.3,80.,32.2,12.,100.0,-,0,28.,40.3,4.,123.2,3.,233.3,27.,48.3,0,658,66.
2019.06,Canada,0.90,22,14.,9.,71.4,4.,69.0,11.,95.0,2.,88.3,14.,18.3,8.,93.2,15.,10.0,-,0,-10,435,87.
2019.05,Michigan,0.97,108,11.,94.,56.0,6.,70.6,19.,90.0,6.,88.6,31.,36.9,20.,77.3,8.,169.6,21.,60.2,0,649,42.
2018.06,Canada,0.91,23,6.,1.,74.06,9.,59.56,18.,60.0,15.,52.98,12.,29.25,14.,84.48,5.,190.15,7.,27.14,0,578,54.
2018.05,Michigan,0.97,114,13.,40.,65.6,30.,63.2,48.,60.0,4.,98.6,18.,41.6,34.,43.5,12.,151.3,29.,54.5,0,578,46.
2017.05,Michigan,0.98,109,22.,73.,62.0,53.,47.6,72.,55.0,18.,83.0,43.,32.3,14.,86.1,14.,155.0,25.,70.7,0,592,37.
2016.06,Canada,0.90,25,5.,2.,79.0,11.,57.0,12.,101.0,8.,65.52,10.,22.86,17.,101.46,6.,217.0,5.,94.6,0,739,32.
2016.05,Michigan,0.98,114,26.,65.,62.5,58.,48.8,39.,80.0,19.,59.0,63.,12.2,30.,78.2,35.,159.0,12.,79.4,0,580,48.
2015.05,Michigan,0.95,108,19.,44.,74.5,95.,29.9,31.,85.0,18.,55.7,59.,2.5,23.,92.8,14.,189.4,22.,74.2,0,604,64.
2014.05,Michigan,0.97,107,20.,49.,68.5,45.,57.3,15.,100.0,35.,50.2,28.,24.8,45.,52.1,20.,138.9,22.,60.5,0,552,113.
2013.05,Michigan,0.97,104,41.,63.,65.3,40.,48.7,63.,60.0,40.,39.6,40.,20.1,63.,52.6,33.,105.0,38.,21.2,0,412,202.
2012.05,Michigan,0.98,104,75.,39.,72.7,74.,36.3,44.,70.0,72.,10.9,48.,20.5,55.,7.5,77.,4.0,-,0,0,222,298.
2011.05,Michigan,0.97,97,63.,30.,77.5,46.,50.1,37.,80.0,53.,31.2,68.,2.5,57.,7.5,51.,15.0,-,0,0,264,309.
2010.05,Michigan,0.96,101,89.,84.,64.2,75.,37.6,73.,60.0,-,0,-,0,-,0,-,0,-,0,0,162,393.
2009.05,Michigan,0.97,90,89.,67.,60.6,76.,31.4,84.,5.0,-,0,-,0,-,0,-,0,-,0,-60,37,414.
2001.05,Michigan,1.00,108,102.,108.,-100.0,-,0,-,0,-,0,-,0,-,0,23.,168.47,-,0,0,68,128.
1998.05,Michigan,1.00,81,65.,80.,-125.19,63.,42.84,77.,55.0,-,0,49.,17.57,53.,48.33,29.,158.75,-,0,0,197,82.
1997.05,Michigan,0.98,66,59.,55.,-25.95,40.,50.15,62.,35.0,-,0,-,0,-,0,-,0,-,0,0,59,79.
1996.05,Michigan,0.99,68,49.,24.,26.95,34.,56.28,48.,67.88,-,0,-,0,-,0,-,0,-,0,0,151,64.
1995.05,Michigan,0.99,69,44.,42.,5.22,18.,57.29,38.,79.0,-,0,-,0,-,0,37.,78.11,23.,21.2,0,241,50.
