date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2017.12,Brasil,0.85,40,7.,4.,74.0,36.,17.7,9.,77.8,9.,60.8,6.,53.9,15.,32.3,5.,21.0,4.,58.8,0,396,234.
2016.11,Brasil,0.85,31,9.,12.,42.71,21.,26.05,7.,96.0,7.,41.43,6.,27.33,11.,20.09,7.,17.0,6.,42.6,0,313,249.
2015.10,Brasil,0.85,31,5.,11.,62.25,11.,59.95,12.,48.1,10.,26.32,-,0,9.,70.64,3.,262.3,3.,77.0,0,607,222.
2015.10,Brasil,0.85,31,31.,26.,3.0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,3,222.
2014.10,Brasil,0.85,26,10.,13.,65.0,12.,40.0,6.,90.0,7.,35.0,9.,14.0,8.,76.0,-,0,-,0,0,322,242.
2013.11,Brasil,0.85,24,7.,11.,63.3,6.,57.1,8.,90.2,4.,46.8,5.,27.2,6.,7.5,9.,12.0,-,0,0,304,259.
2012.12,Brasil,0.85,26,4.,11.,63.4,14.,44.97,22.,10.94,5.,3.5,5.,11.84,3.,95.63,4.,167.27,3.,49.44,0,447,188.
2011.11,Brasil,0.85,21,10.,8.,66.6,10.,40.98,10.,72.58,-,0,-,0,9.,7.5,8.,6.0,-,0,0,194,227.
2010.11,Brasil,0.85,17,3.,5.,66.2,7.,46.58,8.,76.17,5.,28.59,6.,19.08,5.,86.48,3.,242.56,2.,79.44,0,645,138.
2009.11,Brasil,0.85,14,5.,1.,67.43,5.,66.67,5.,62.65,6.,16.27,-,0,5.,34.85,-,0,-,0,0,248,304.
2008.11,Brasil,0.85,10,6.,3.,77.1,6.,41.67,5.,49.5,-,0,-,0,-,0,-,0,-,0,0,168,336.
2007.11,Brasil,0.85,11,5.,5.,77.4,5.,53.57,4.,47.03,4.,3.5,3.,2.5,5.,7.5,-,0,-,0,0,192,282.
