date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Japan,0.90,71,59.,43.,22.95,43.,39.56,53.,41.0,-,0,-,0,-,0,-,0,-,0,0,104,321.
2023.09,Japan,0.85,64,45.,49.,22.0,58.,30.16,22.,67.0,30.,4.5,-,0,-,0,-,0,-,0,0,124,311.
2019.08,Japan,0.96,87,76.,66.,12.43,25.,51.56,84.,21.0,-,0,-,0,-,0,-,0,-,0,0,85,551.
2018.09,Japan,0.95,86,75.,70.,11.35,21.,52.5,82.,20.0,-,0,-,0,-,0,-,0,-,0,0,84,534.
2017.09,Japan,0.92,83,74.,50.,20.65,65.,30.0,59.,55.0,-,0,-,0,71.,12.33,-,0,-,0,0,118,493.
2016.09,Japan,0.94,83,73.,48.,19.14,74.,15.0,65.,45.0,-,0,-,0,-,0,-,0,-,0,0,79,483.
2015.09,Japan,0.95,75,63.,48.,17.99,57.,23.68,44.,58.0,-,0,-,0,-,0,-,0,-,0,0,100,388.
2014.09,Japan,0.93,75,51.,67.,3.34,53.,23.68,19.,82.0,43.,35.55,35.,14.45,53.,50.34,-,0,-,0,0,209,261.
2013.09,Japan,0.93,69,45.,40.,19.96,54.,26.25,39.,60.0,35.,33.16,25.,18.41,46.,76.43,36.,90.71,31.,22.82,-20,328,174.
2012.09,Japan,0.94,68,22.,31.,37.53,29.,35.53,30.,68.0,20.,42.75,29.,22.82,31.,62.83,29.,148.55,8.,73.86,0,492,116.
2011.09,Japan,0.95,65,22.,24.,48.6,29.,37.5,28.,71.0,21.,45.04,19.,25.81,34.,65.59,23.,167.45,26.,33.68,0,495,166.
2010.09,Japan,0.93,63,40.,28.,43.1,35.,33.75,43.,64.0,41.,3.5,11.,2.5,19.,98.62,-,0,-,0,0,245,242.
2009.09,Japan,0.92,58,43.,55.,5.9,13.,51.32,26.,83.0,-,0,-,0,35.,39.56,-,0,-,0,0,180,166.
2008.09,Japan,0.91,62,7.,24.,54.24,27.,33.75,11.,118.79,26.,21.69,8.,36.74,11.,93.79,4.,268.94,-,0,0,628,50.
2007.09,Japan,0.92,58,9.,12.,73.86,18.,46.43,22.,112.2,18.,35.84,23.,4.39,10.,103.16,7.,252.26,-,0,0,628,79.
2006.09,Japan,0.90,50,25.,6.,73.18,16.,50.5,27.,97.56,23.,3.5,10.,10.71,15.,83.72,-,0,-,0,0,319,162.
2005.09,Japan,0.85,39,19.,6.,73.7,2.,69.4,18.,110.0,-,0,-,0,-,0,18.,145.59,-,0,0,399,134.
2004.09,Japan,0.86,27,16.,13.,54.3,6.,63.9,9.,82.0,13.,3.5,14.,2.5,-,0,-,0,-,0,0,206,179.
