date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,64.,88.,40.9,20.,57.6,25.,80.0,75.,23.8,66.,11.1,65.,44.5,54.,10.0,38.,44.4,0,312,254.
2022.05,Michigan,0.93,89,49.,46.,63.7,62.,41.4,27.,80.0,33.,52.4,21.,43.9,47.,46.1,57.,1.0,-,0,-50,278,289.
2019.05,Michigan,0.97,108,67.,96.,54.8,18.,65.1,19.,90.0,79.,29.5,75.,13.8,51.,54.8,-,0,-,0,0,308,267.
2018.06,Lincoln,0.93,66,39.,49.,61.2,20.,62.4,11.,100.0,34.,45.5,43.,28.7,42.,31.2,29.,11.0,-,0,0,340,257.
2018.05,Michigan,0.97,114,92.,99.,55.9,32.,63.0,48.,60.0,90.,4.5,90.,3.5,80.,6.5,62.,7.0,-,0,0,200,279.
2017.05,Michigan,0.98,109,66.,74.,61.9,31.,55.9,39.,85.0,62.,55.2,59.,20.7,63.,41.7,83.,8.0,-,0,0,328,167.
2016.05,Michigan,0.98,114,32.,70.,62.2,43.,51.9,39.,80.0,67.,38.0,53.,15.9,29.,79.5,35.,159.0,23.,72.0,0,559,133.
2015.06,Lincoln,0.94,64,44.,32.,65.7,17.,62.6,22.,89.0,17.,58.0,20.,26.8,-,0,-,0,-,0,-40,262,197.
2015.05,Michigan,0.95,108,31.,51.,73.7,22.,60.8,31.,85.0,25.,50.2,29.,20.6,17.,95.9,44.,19.0,6.,86.0,0,491,136.
2014.06,Lincoln,0.94,66,36.,19.,72.7,37.,55.5,16.,100.0,39.,31.2,35.,20.1,11.,128.9,47.,6.0,-,0,0,414,183.
2013.05,Michigan,0.97,104,31.,32.,71.4,33.,51.3,10.,100.0,53.,32.1,13.,33.4,20.,108.9,43.,22.0,20.,45.8,0,465,137.
2012.06,Lincoln,0.94,65,46.,31.,64.8,57.,35.4,14.,90.0,-,0,-,0,-,0,45.,4.0,-,0,0,194,122.
2011.06,California,0.95,60,4.,47.,37.4,16.,62.6,17.,100.0,13.,58.4,4.,40.8,3.,130.5,2.,296.0,17.,43.5,0,769,9.
2010.05,Michigan,0.96,101,4.,40.,77.2,40.,49.5,4.,110.0,2.,71.1,1.,50.0,3.,143.4,3.,277.3,30.,36.4,0,815,9.
2009.06,California,0.93,45,4.,9.,71.0,18.,56.2,8.,110.0,3.,72.3,12.,37.8,4.,143.0,5.,310.5,-,0,0,801,16.
2009.04,Virginia,0.92,21,8.,10.,69.3,6.,71.1,3.,100.0,1.,75.0,11.,30.0,3.,130.9,-,0,-,0,0,476,42.
2008.06,California,0.93,59,1.,7.,79.0,9.,64.5,10.,100.0,1.,75.0,3.,45.2,4.,129.1,4.,320.7,-,0,0,813,20.
2008.04,Virginia,0.88,28,6.,10.,80.6,2.,74.3,5.,100.0,1.,75.0,2.,43.4,-,0,4.,315.9,-,0,0,689,67.
2007.06,California,0.95,59,15.,35.,63.0,48.,40.28,12.,100.0,5.,70.51,7.,40.47,14.,105.49,19.,123.05,-,0,0,543,97.
2006.05,Michigan,0.99,118,63.,74.,75.4,74.,41.71,40.,70.0,32.,38.93,39.,2.71,45.,60.83,-,0,-,0,0,290,146.
2005.05,Michigan,0.99,114,70.,89.,69.15,94.,35.57,43.,80.0,42.,47.68,28.,31.27,62.,34.91,-,0,-,0,0,299,129.
2004.05,Michigan,1.00,129,99.,114.,52.97,111.,29.7,79.,60.0,93.,5.89,59.,18.89,59.,41.68,-,0,-,0,0,209,146.
