date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,United Kingdom,0.85,51,21.,36.,31.,40.,-,-,2.,7.,-,0,250,314.
2016,United Kingdom,0.98,106,81.,71.,56.,72.,-,-,-,-,-,0,135,421.
2015,United Kingdom,0.94,92,58.,67.,40.,57.,-,-,34.,44.,-,0,170,410.
2014,United Kingdom,0.98,90,83.,80.,64.,84.,-,-,-,-,-,0,84,468.
2010,United Kingdom,0.97,72,71.,70.,-,60.,-,-,-,-,-,-7,19,457.
2007,United Kingdom,0.97,69,59.,57.,55.,-,-,-,37.,-,-,0,84,303.
2006,United Kingdom,0.93,58,51.,39.,24.,-,30.,-,-,-,19.,0,160,251.
