date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2007,California,0.95,59,49.,40.,40.,28.,-,-,-,-,-,0,184,264.
2006,California,0.97,49,46.,37.,37.,38.,42.,40.,41.,-,-,0,144,250.
