date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Japan,0.90,71,25.,28.,29.97,46.,37.08,17.,81.0,10.,62.67,3.,69.27,14.,98.44,34.,16.0,-,0,-10,384,98.
2023.09,Japan,0.85,64,7.,11.,43.72,40.,45.65,12.,85.0,7.,56.23,5.,63.12,3.,113.24,5.,213.44,19.,49.56,-30,640,46.
2019.08,Japan,0.96,87,28.,23.,35.15,14.,58.59,12.,92.0,1.,100.0,12.,51.34,15.,100.58,45.,10.0,-,0,0,448,115.
2018.09,Japan,0.95,86,40.,18.,50.6,38.,45.0,16.,92.0,1.,100.0,6.,62.61,9.,105.97,59.,10.0,-,0,0,466,70.
2017.09,Japan,0.92,83,11.,19.,43.54,7.,60.0,24.,81.0,8.,71.7,34.,35.82,23.,89.78,9.,226.23,28.,61.01,0,669,56.
2016.09,Japan,0.94,83,10.,19.,41.92,53.,26.25,17.,95.0,2.,73.47,3.,27.78,17.,102.38,9.,222.14,17.,57.73,0,647,64.
2015.09,Japan,0.95,75,27.,16.,49.97,20.,47.37,23.,75.0,15.,59.91,22.,26.13,1.,90.95,32.,19.0,32.,36.27,0,405,123.
2014.09,Japan,0.93,75,11.,30.,31.26,16.,47.37,20.,78.0,5.,69.91,32.,16.46,18.,118.32,12.,204.51,14.,75.45,0,641,70.
2013.09,Japan,0.93,69,47.,26.,32.47,4.,60.0,18.,81.0,28.,40.99,-,0,31.,96.23,58.,1.0,-,0,0,312,119.
2012.09,Japan,0.94,68,7.,16.,50.84,15.,47.37,7.,125.0,14.,47.58,20.,30.08,18.,93.32,5.,282.22,28.,30.79,0,707,29.
2011.09,Japan,0.95,65,8.,10.,66.5,6.,56.25,34.,68.0,20.,46.2,37.,12.7,12.,129.07,4.,271.3,30.,15.09,0,665,40.
2010.09,Japan,0.93,63,20.,15.,53.2,10.,56.25,39.,69.0,18.,39.52,11.,2.5,37.,56.3,24.,173.39,21.,60.65,0,511,98.
2009.09,Japan,0.92,58,23.,21.,48.5,5.,63.16,42.,64.0,-,0,-,0,17.,82.4,23.,123.96,-,0,0,382,126.
2008.09,Japan,0.91,62,9.,-,0,8.,56.25,27.,105.34,12.,62.22,14.,28.53,16.,76.04,6.,242.9,-,0,0,571,71.
2007.09,Japan,0.92,58,24.,35.,51.11,23.,41.25,22.,112.2,19.,34.69,8.,31.66,17.,83.57,-,0,-,0,0,354,109.
2006.09,Japan,0.90,50,10.,28.,51.6,24.,43.5,21.,104.88,12.,48.19,-,0,11.,112.6,6.,316.83,-,0,0,678,63.
2005.09,Japan,0.85,39,24.,38.,-1.5,28.,32.6,14.,115.0,-,0,-,0,-,0,15.,184.27,-,0,0,330,136.
