date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,Australia,0.88,16,15.,16.,10.,15.,9.,8.,9.,11.,-,0,165,447.
2016,Australia,0.90,32,32.,32.,27.,31.,-,-,-,-,-,0,100,492.
