date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2020,India,0.85,41,20.,23.,16.,17.,-,-,-,-,-,0,168,483.
2019,India,0.85,54,34.,52.,11.,31.,-,-,-,-,-,0,123,524.
2018,India,0.85,54,44.,40.,29.,45.,-,-,-,-,-,0,87,551.
