date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Netherlands,0.87,28,12.,7.,15.,8.,1.,11.,9.,-,-,0,377,276.
2017,Czech Republic,0.92,33,28.,14.,10.,18.,28.,31.,29.,18.,-,0,284,299.
2017,Italy,0.91,43,28.,7.,36.,31.,-,-,22.,14.,-,0,240,311.
2016,Australia,0.90,32,14.,30.,25.,27.,-,-,16.,11.,9.,0,393,295.
2016,East,0.89,28,18.,21.,23.,14.,18.,17.,17.,17.,-,-10,165,476.
2016,Italy,0.88,38,38.,-,-,-,-,-,24.,14.,-,0,20,524.
