date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,7.,42.,65.2,35.,53.6,27.,80.0,13.,77.6,2.,70.8,7.,117.7,12.,184.9,20.,57.0,0,707,53.
2019.05,Michigan,0.97,108,29.,74.,59.5,62.,50.7,79.,55.0,24.,75.4,39.,35.9,19.,78.2,10.,165.9,-,0,0,521,96.
2018.06,Lincoln,0.93,66,20.,19.,69.4,4.,70.0,11.,100.0,5.,78.9,4.,66.1,6.,109.8,45.,2.0,-,0,0,496,104.
2018.05,Michigan,0.97,114,28.,75.,61.2,7.,72.2,17.,80.0,5.,97.6,49.,27.5,20.,57.7,60.,9.0,36.,51.2,0,456,89.
2017.06,Lincoln,0.92,70,12.,38.,70.7,13.,62.6,16.,100.0,18.,78.7,26.,27.7,22.,80.6,12.,178.8,23.,54.0,0,653,79.
2017.05,Michigan,0.98,109,27.,45.,66.3,24.,58.3,18.,100.0,38.,69.8,38.,35.1,52.,50.7,23.,128.0,47.,38.8,0,547,119.
2016.06,Lincoln,0.92,69,53.,57.,59.5,12.,62.2,32.,60.0,-,0,-,0,-,0,-,0,-,0,0,182,182.
2016.05,Michigan,0.98,114,29.,26.,68.0,17.,60.6,39.,80.0,35.,51.4,31.,26.0,55.,58.5,10.,227.0,53.,48.5,-50,570,54.
2015.06,Lincoln,0.94,64,9.,29.,67.0,24.,59.8,26.,82.0,29.,49.6,18.,28.0,23.,96.1,9.,204.0,17.,71.3,0,658,73.
2015.05,Michigan,0.95,108,22.,62.,70.9,56.,48.1,57.,70.0,30.,47.7,23.,22.0,33.,80.0,19.,163.9,26.,69.9,0,572,123.
2014.06,Lincoln,0.94,66,42.,43.,63.5,36.,56.6,47.,60.0,19.,48.4,21.,31.5,38.,85.1,47.,6.0,-,0,0,351,220.
2014.05,Michigan,0.97,107,40.,72.,62.2,22.,63.3,38.,80.0,41.,45.8,44.,18.2,51.,46.2,35.,58.0,37.,36.0,0,410,230.
2013.05,Michigan,0.97,104,73.,102.,38.0,103.,12.7,63.,60.0,43.,37.4,49.,13.9,46.,77.4,83.,1.0,-,0,0,240,381.
2012.05,Michigan,0.98,104,104.,103.,16.2,-,0,102.,10.0,-,0,-,0,55.,7.5,84.,2.0,-,0,0,36,456.
2011.05,Michigan,0.97,97,95.,82.,55.4,-,0,67.,60.0,-,0,-,0,57.,7.5,82.,3.0,-,0,0,126,403.
2009.05,Michigan,0.97,90,83.,38.,71.9,65.,36.8,89.,1.0,-,0,-,0,-,0,-,0,-,0,0,110,325.
2008.05,Michigan,1.00,104,90.,86.,69.4,85.,34.7,61.,60.0,-,0,-,0,74.,17.2,-,0,-,0,0,181,211.
2007.05,Michigan,0.99,105,59.,56.,76.01,55.,47.47,38.,80.0,57.,37.63,34.,31.82,65.,48.55,-,0,-,0,0,321,146.
2006.05,Michigan,0.99,118,57.,101.,67.89,65.,44.46,73.,50.0,71.,13.73,40.,2.5,57.,41.92,43.,96.67,-,0,0,317,126.
2002.05,Michigan,0.99,121,118.,119.,-39.86,105.,24.0,76.,60.0,-,0,-,0,-,0,-,0,-,0,0,44,170.
1997.05,Michigan,0.98,66,62.,60.,-42.08,54.,41.67,62.,35.0,-,0,-,0,-,0,-,0,-,0,0,35,93.
