date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,71.,49.,63.5,-,0,53.,50.0,-,0,-,0,49.,6.5,33.,13.0,-,0,0,133,472.
2013.06,Lincoln,0.93,60,28.,13.,75.0,33.,53.7,7.,110.0,22.,44.6,13.,36.1,13.,128.3,52.,3.0,-,0,0,451,140.
2013.05,Michigan,0.97,104,48.,79.,61.1,57.,43.3,10.,100.0,49.,35.0,13.,33.4,27.,95.0,58.,12.0,-,0,0,380,134.
2012.06,Lincoln,0.94,65,22.,23.,67.3,13.,65.5,14.,90.0,29.,38.1,11.,38.6,4.,112.8,33.,9.0,-,0,0,421,95.
2011.05,Michigan,0.97,97,13.,50.,71.0,24.,65.1,15.,100.0,33.,48.9,30.,35.6,17.,99.4,15.,188.0,19.,38.5,0,646,55.
2010.06,California,0.94,56,18.,31.,61.6,14.,59.9,26.,79.0,31.,3.5,26.,14.1,22.,49.1,9.,209.8,56.,-6.8,-10,460,107.
2009.06,California,0.93,45,20.,38.,41.0,40.,29.5,14.,90.0,27.,25.5,25.,24.3,17.,86.1,19.,131.1,-,0,0,428,122.
2007.05,Michigan,0.99,105,52.,101.,53.87,67.,43.78,38.,80.0,25.,56.08,63.,18.06,25.,104.18,-,0,-,0,0,356,154.
2006.06,California,0.97,49,31.,44.,56.3,16.,58.14,18.,70.0,17.,58.93,34.,15.78,30.,51.47,-,0,-,0,0,311,171.
2005.05,Michigan,0.99,114,112.,39.,81.19,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,81,197.
2004.05,Michigan,1.00,129,57.,98.,62.47,23.,61.8,21.,100.0,-,0,-,0,-,0,35.,122.5,-,0,0,347,89.
2002.05,Michigan,0.99,121,52.,63.,70.38,59.,45.2,76.,60.0,65.,25.96,21.,25.75,36.,57.94,-,0,-,0,0,285,94.
2001.05,Michigan,1.00,108,77.,56.,74.6,59.,47.0,34.,80.0,-,0,-,0,-,0,-,0,-,0,0,202,111.
2000.05,Michigan,0.99,94,90.,80.,49.69,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,50,106.
1999.05,Michigan,1.00,89,74.,69.,20.49,56.,40.93,46.,75.0,-,0,-,0,-,0,-,0,-,0,0,136,73.
1998.05,Michigan,1.00,81,46.,69.,1.04,27.,56.22,38.,105.0,19.,51.48,39.,22.79,26.,96.49,-,0,-,0,0,333,54.
1996.05,Michigan,0.99,68,44.,37.,13.52,22.,60.4,21.,104.24,33.,14.92,-,0,-,0,-,0,-,0,0,193,62.
