date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,76.,40.,64.9,66.,37.3,-,0,-,0,-,0,-,0,-,0,-,0,-30,72,548.
2017.06,Lincoln,0.92,70,64.,59.,62.1,63.,33.6,33.,80.0,-,0,-,0,-,0,-,0,-,0,-40,136,316.
2016.06,Lincoln,0.92,69,28.,18.,72.5,32.,51.6,26.,80.0,29.,37.3,13.,36.2,34.,74.8,22.,14.0,21.,35.2,0,402,201.
2015.06,Lincoln,0.94,64,32.,22.,68.7,62.,19.4,24.,85.0,-,0,-,0,43.,7.5,12.,171.0,23.,59.3,-30,381,220.
2014.06,Lincoln,0.94,66,50.,38.,65.5,54.,44.5,41.,70.0,-,0,-,0,49.,52.3,28.,14.0,-,0,0,246,326.
2012.06,Lincoln,0.94,65,43.,11.,71.7,39.,46.7,52.,30.0,33.,35.1,41.,9.1,41.,7.5,33.,9.0,-,0,0,209,312.
2011.06,California,0.95,60,40.,32.,55.8,43.,37.2,47.,54.0,-,0,-,0,38.,7.5,27.,61.9,24.,13.1,0,229,287.
2010.06,California,0.94,56,33.,12.,74.0,36.,39.3,37.,61.0,10.,59.3,29.,11.4,31.,10.5,-,0,-,0,0,256,269.
2009.06,California,0.93,45,33.,4.,78.0,35.,35.3,27.,70.0,-,0,-,0,-,0,-,0,-,0,0,183,283.
2008.06,California,0.93,59,38.,3.,84.0,27.,51.4,17.,80.0,-,0,-,0,-,0,-,0,-,0,0,215,238.
2007.05,Michigan,0.99,105,80.,1.,93.31,56.,47.45,38.,80.0,-,0,-,0,81.,7.5,-,0,-,0,0,228,203.
2006.06,California,0.97,49,38.,2.,90.26,14.,59.84,38.,30.0,41.,7.4,31.,19.46,35.,25.72,-,0,-,0,0,233,177.
2006.05,Michigan,0.99,118,72.,19.,85.83,2.,68.99,16.,90.0,-,0,-,0,-,0,-,0,-,0,0,245,162.
2005.05,Michigan,0.99,114,79.,22.,86.27,13.,65.63,14.,100.0,-,0,-,0,-,0,-,0,-,0,0,252,131.
2004.05,Michigan,1.00,129,71.,44.,75.09,76.,43.6,79.,60.0,83.,28.89,80.,4.72,29.,82.2,-,0,-,0,0,294,123.
2002.05,Michigan,0.99,121,97.,112.,44.48,25.,55.4,76.,60.0,-,0,-,0,-,0,-,0,-,0,0,160,136.
1995.05,Michigan,0.99,69,70.,67.,-114.12,9.,65.69,45.,73.0,-,0,-,0,-,0,-,0,-,0,0,25,81.
1994.05,Michigan,0.96,58,63.,37.,1.53,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,2,59.
