date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.08,Japan,0.96,87,69.,81.,5.43,70.,29.68,85.,18.0,-,0,-,0,63.,39.28,53.,8.0,-,0,0,100,497.
2018.09,Japan,0.95,86,64.,-,0,76.,18.75,73.,33.0,38.,53.6,57.,3.81,52.,35.51,51.,56.87,13.,67.33,-100,169,453.
2017.09,Japan,0.92,83,77.,73.,4.29,78.,18.75,78.,38.0,-,0,-,0,65.,32.58,59.,5.0,-,0,-10,89,454.
2016.09,Japan,0.94,83,59.,37.,23.64,82.,-75.0,71.,37.0,41.,3.5,20.,7.0,52.,45.94,28.,95.22,-,0,0,137,373.
2015.09,Japan,0.95,75,39.,22.,40.19,45.,35.53,58.,42.0,40.,3.5,-,0,1.,90.95,29.,77.49,-,0,0,290,322.
2014.09,Japan,0.93,75,57.,33.,29.59,48.,27.63,59.,39.0,-,0,-,0,59.,24.05,-,0,-,0,0,120,452.
2013.09,Japan,0.93,69,64.,37.,22.88,40.,33.75,67.,20.0,-,0,-,0,-,0,-,0,-,0,0,77,463.
2012.09,Japan,0.94,68,61.,50.,22.91,52.,19.74,56.,41.0,-,0,-,0,-,0,-,0,-,0,0,84,453.
2011.09,Japan,0.95,65,58.,48.,28.1,55.,22.5,54.,38.0,-,0,-,0,-,0,-,0,-,0,0,89,432.
2010.09,Japan,0.93,63,56.,33.,38.2,44.,30.0,55.,38.0,-,0,-,0,-,0,-,0,-,0,0,106,428.
