date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,United Kingdom,0.85,51,38.,31.,26.,41.,-,-,-,-,-,3,149,417.
2021,United Kingdom,0.85,32,22.,9.,11.,21.,-,-,-,-,-,0,231,446.
2019,United Kingdom,0.85,64,64.,64.,51.,47.,24.,25.,30.,42.,-,0,27,572.
2018,United Kingdom,0.88,70,47.,17.,24.,59.,-,-,-,36.,-,-4,172,424.
2015,United Kingdom,0.94,92,84.,-,70.,83.,-,-,-,-,-,0,64,463.
2014,United Kingdom,0.98,90,80.,73.,61.,82.,-,-,43.,58.,-,0,107,442.
2013,United Kingdom,0.97,83,62.,64.,59.,67.,47.,-,47.,35.,-,0,155,399.
