date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2017.09,Japan,0.92,83,50.,25.,39.12,11.,56.25,22.,86.0,27.,54.75,58.,5.82,49.,60.07,50.,10.0,-,0,0,312,269.
2016.09,Japan,0.94,83,58.,26.,32.95,38.,33.75,44.,65.0,-,0,-,0,60.,7.52,-,0,-,0,0,139,251.
2015.09,Japan,0.95,75,11.,9.,56.39,20.,47.37,9.,104.0,19.,54.41,32.,16.78,1.,90.95,10.,201.0,29.,43.94,0,615,85.
2014.09,Japan,0.93,75,32.,37.,25.97,45.,31.58,62.,37.0,49.,23.44,39.,8.25,28.,103.81,19.,151.35,-,0,-20,361,202.
2013.09,Japan,0.93,69,27.,29.,30.87,54.,26.25,40.,57.0,31.,36.85,23.,19.75,47.,72.12,19.,186.1,32.,22.69,-40,412,247.
2012.09,Japan,0.94,68,45.,19.,44.98,47.,23.68,25.,73.0,38.,28.51,37.,16.23,44.,9.46,-,0,-,0,0,196,328.
2011.09,Japan,0.95,65,62.,19.,56.4,58.,18.75,-,0,-,0,-,0,-,0,-,0,-,0,0,75,284.
2010.09,Japan,0.93,63,16.,9.,64.0,19.,45.0,11.,106.0,29.,22.98,-,0,22.,89.42,16.,234.78,32.,30.95,0,593,126.
2009.09,Japan,0.92,58,40.,36.,34.7,22.,43.42,14.,100.0,17.,47.03,30.,2.5,36.,36.75,-,0,-,0,-35,229,286.
2008.09,Japan,0.91,62,40.,35.,41.17,13.,52.5,17.,113.19,-,0,-,0,35.,7.5,-,0,-,0,0,214,298.
2007.09,Japan,0.92,58,48.,48.,33.2,43.,30.0,50.,80.49,-,0,-,0,33.,7.5,-,0,-,0,0,151,300.
