date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,79.,73.,51.1,100.,29.0,90.,50.0,70.,32.9,73.,3.5,73.,32.5,41.,25.0,-,0,0,224,354.
2022.05,Michigan,0.93,89,75.,66.,49.8,79.,32.5,83.,40.0,49.,4.5,55.,3.5,58.,6.5,32.,25.0,-,0,0,162,427.
2018.05,Michigan,0.97,114,93.,67.,61.9,110.,26.5,84.,50.0,80.,29.6,70.,20.0,77.,9.4,-,0,-,0,0,197,335.
2017.05,Michigan,0.98,109,74.,7.,74.9,104.,25.4,72.,55.0,83.,32.3,48.,27.9,65.,39.9,46.,25.0,-,0,0,280,277.
2016.05,Michigan,0.98,114,93.,37.,66.4,109.,26.7,74.,60.0,-,0,83.,2.5,75.,42.7,69.,18.0,-,0,0,216,318.
2013.05,Michigan,0.97,104,84.,12.,74.6,99.,25.0,63.,60.0,-,0,-,0,73.,36.2,-,0,-,0,0,196,325.
2012.05,Michigan,0.98,104,92.,17.,78.7,96.,25.2,75.,60.0,-,0,-,0,55.,7.5,84.,2.0,-,0,0,173,287.
2011.06,California,0.95,60,31.,10.,72.0,49.,30.4,39.,56.0,42.,5.3,20.,22.6,38.,7.5,25.,68.7,4.,84.1,0,347,224.
2010.05,Michigan,0.96,101,73.,29.,79.0,89.,28.1,41.,80.0,63.,3.5,48.,19.6,55.,7.8,-,0,-,0,0,218,294.
2009.05,Michigan,0.97,90,72.,11.,83.3,85.,26.9,65.,40.0,64.,3.5,59.,9.0,65.,7.5,-,0,-,0,0,170,311.
2008.06,California,0.93,59,43.,33.,61.0,57.,8.6,17.,80.0,39.,3.5,19.,26.3,40.,7.5,-,0,-,0,0,187,278.
2004.05,Michigan,1.00,129,87.,42.,75.18,72.,44.6,79.,60.0,89.,23.25,82.,2.5,71.,33.93,-,0,-,0,0,239,129.
2002.05,Michigan,0.99,121,67.,39.,74.45,46.,48.5,76.,60.0,37.,46.01,48.,13.61,-,0,-,0,-,0,0,243,78.
2001.05,Michigan,1.00,108,53.,27.,80.12,91.,31.8,34.,80.0,27.,46.08,-,0,41.,51.32,-,0,-,0,0,289,50.
2000.05,Michigan,0.99,94,42.,19.,71.38,64.,37.48,55.,70.0,49.,31.01,-,0,-,0,21.,89.0,-,0,0,299,49.
1999.05,Michigan,1.00,89,37.,42.,40.57,-,0,41.,80.0,47.,25.56,35.,23.77,66.,4.14,20.,173.05,-,0,0,347,50.
1998.05,Michigan,1.00,81,59.,43.,38.41,79.,14.16,64.,75.0,30.,45.3,43.,22.04,46.,60.08,-,0,-,0,0,255,59.
1997.05,Michigan,0.98,66,34.,52.,-18.44,33.,52.91,7.,125.0,17.,38.9,25.,16.83,30.,45.27,-,0,-,0,0,260,42.
1996.05,Michigan,0.99,68,37.,20.,30.48,47.,44.54,50.,67.32,-,0,-,0,-,0,26.,92.56,-,0,0,235,39.
1995.05,Michigan,0.99,69,20.,36.,19.15,40.,35.98,17.,120.0,26.,43.29,18.,28.04,18.,96.06,16.,189.21,33.,16.21,0,548,30.
1994.05,Michigan,0.96,58,60.,55.,-89.6,12.,63.67,31.,85.0,-,0,-,0,-,0,-,0,-,0,0,59,56.
