date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.09,Japan,0.85,64,16.,44.,26.31,18.,57.06,18.,79.0,30.,4.5,32.,3.5,8.,100.32,12.,179.29,18.,51.79,0,502,83.
2019.08,Japan,0.96,87,36.,36.,24.12,3.,67.96,22.,80.0,25.,58.22,15.,50.1,4.,113.99,45.,10.0,-,0,0,404,67.
2018.09,Japan,0.95,86,7.,12.,58.83,2.,71.25,24.,85.0,6.,85.08,13.,52.13,4.,114.9,14.,231.44,45.,39.9,0,739,10.
2017.09,Japan,0.92,83,2.,8.,55.66,42.,37.5,10.,112.0,5.,74.74,1.,75.0,3.,116.3,3.,254.07,33.,55.08,0,780,19.
2016.09,Japan,0.94,83,9.,12.,51.77,6.,60.0,21.,90.0,7.,62.22,-,0,13.,112.89,8.,230.91,15.,61.08,-20,649,49.
2015.09,Japan,0.95,75,22.,64.,-100.0,31.,42.37,19.,81.0,17.,56.26,9.,38.72,1.,90.95,6.,237.2,24.,57.28,-20,484,84.
2014.09,Japan,0.93,75,10.,36.,28.26,69.,7.89,12.,86.0,17.,62.35,5.,38.65,15.,122.89,9.,233.07,15.,72.31,0,651,87.
2013.09,Japan,0.93,69,33.,14.,47.68,25.,41.25,23.,78.0,16.,56.0,7.,32.53,15.,117.15,41.,17.0,41.,0.25,0,390,189.
2012.09,Japan,0.94,68,42.,49.,23.1,29.,35.53,10.,97.0,28.,38.21,30.,22.62,-,0,-,0,-,0,0,216,187.
2011.09,Japan,0.95,65,13.,53.,25.2,35.,33.75,8.,103.0,18.,49.64,19.,25.81,14.,126.39,10.,230.54,28.,30.18,0,625,84.
2010.09,Japan,0.93,63,35.,34.,37.4,19.,45.0,39.,69.0,32.,17.0,11.,2.5,16.,103.87,-,0,-,0,0,275,173.
2010.06,California,0.94,56,13.,9.,76.2,50.,30.7,16.,97.0,28.,33.9,24.,17.0,29.,14.7,10.,196.0,11.,39.0,0,504,94.
2008.09,Japan,0.91,62,11.,13.,63.6,8.,56.25,16.,114.31,20.,44.62,-,0,9.,96.59,14.,128.0,-,0,0,503,99.
2008.06,California,0.93,59,41.,38.,58.0,47.,36.0,47.,40.0,25.,39.5,38.,2.5,39.,17.6,-,0,-,0,0,194,99.
2007.09,Japan,0.92,58,5.,36.,50.3,37.,34.82,16.,114.63,8.,59.21,9.,31.08,4.,127.67,3.,316.97,-,0,0,735,28.
2007.06,California,0.95,59,9.,40.,57.0,30.,53.75,12.,100.0,27.,47.64,12.,38.06,5.,130.42,6.,294.75,-,0,0,722,45.
2006.09,Japan,0.90,50,21.,20.,55.64,5.,67.5,10.,129.27,-,0,-,0,4.,141.1,-,0,-,0,0,394,79.
2005.09,Japan,0.85,39,4.,17.,62.5,20.,42.4,14.,115.0,13.,39.47,2.,49.88,8.,106.14,2.,364.63,-,0,0,780,31.
2005.05,Michigan,0.99,114,41.,69.,74.92,53.,52.87,43.,80.0,80.,20.44,40.,28.67,79.,7.5,35.,190.76,-,0,0,455,49.
2004.09,Japan,0.86,27,4.,4.,78.4,12.,52.9,6.,86.0,11.,26.08,5.,39.56,8.,85.64,3.,237.41,4.,16.95,0,623,42.
2004.07,United Kingdom,0.90,53,16.,14.,75.0,33.,45.62,49.,40.0,20.,36.61,31.,7.53,31.,10.87,8.,207.04,3.,28.87,0,452,60.
