date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.05,Michigan,0.95,108,68.,22.,77.1,69.,36.1,60.,60.0,65.,38.1,69.,8.8,71.,6.5,41.,25.0,-,0,0,252,295.
2023.05,Michigan,0.95,114,82.,16.,75.6,7.,67.5,59.,60.0,76.,4.5,-,0,-,0,-,0,-,0,0,208,331.
2022.05,Michigan,0.93,89,65.,68.,49.3,6.,72.2,27.,80.0,-,0,-,0,-,0,-,0,-,0,0,201,315.
2019.05,Michigan,0.97,108,56.,5.,75.5,5.,71.0,45.,70.0,53.,50.7,44.,33.6,47.,60.8,82.,4.0,-,0,0,366,249.
2018.05,Michigan,0.97,114,73.,11.,71.7,46.,58.1,48.,60.0,68.,45.7,57.,25.5,79.,8.0,39.,25.0,-,0,-20,274,316.
2017.05,Michigan,0.98,109,96.,99.,55.0,82.,38.2,72.,55.0,89.,4.5,83.,3.5,88.,6.5,69.,11.0,-,0,0,174,378.
2015.05,Michigan,0.95,108,93.,91.,63.6,71.,43.8,31.,85.0,-,0,-,0,-,0,-,0,-,0,-20,172,334.
2014.05,Michigan,0.97,107,68.,30.,72.3,99.,32.2,38.,80.0,68.,27.3,39.,20.8,68.,20.5,63.,10.0,-,0,0,263,293.
2012.05,Michigan,0.98,104,73.,84.,58.8,73.,36.7,44.,70.0,50.,41.2,64.,12.4,54.,9.1,87.,1.0,-,0,0,229,266.
2011.05,Michigan,0.97,97,66.,62.,66.0,49.,47.5,67.,60.0,-,0,49.,27.6,46.,45.4,51.,15.0,-,0,-10,252,208.
2010.05,Michigan,0.96,101,47.,69.,68.3,51.,44.3,15.,100.0,-,0,-,0,-,0,39.,71.5,6.,69.2,0,353,172.
2009.05,Michigan,0.97,90,33.,51.,68.2,64.,36.9,29.,80.0,62.,14.3,60.,8.7,50.,52.2,25.,131.6,-,0,0,392,178.
2008.04,Virginia,0.88,28,27.,27.,-14.4,-,0,5.,100.0,10.,53.3,6.,26.7,11.,7.5,-,0,-,0,0,173,231.
2007.06,California,0.95,59,29.,8.,82.0,14.,63.89,12.,100.0,34.,40.65,27.,21.75,31.,56.25,-,0,-,0,0,365,181.
2007.05,Michigan,0.99,105,79.,33.,79.81,42.,53.08,11.,110.0,-,0,-,0,-,0,-,0,-,0,0,243,207.
2006.05,Michigan,0.99,118,90.,64.,77.06,105.,29.09,16.,90.0,-,0,-,0,-,0,-,0,-,0,0,196,199.
2005.05,Michigan,0.99,114,83.,51.,78.99,77.,44.0,43.,80.0,80.,20.44,83.,2.5,79.,7.5,-,0,-,0,0,233,160.
2004.05,Michigan,1.00,129,103.,49.,74.63,106.,33.6,48.,80.0,-,0,-,0,-,0,-,0,-,0,0,188,145.
2003.05,Michigan,1.00,111,67.,92.,56.42,102.,18.08,43.,80.0,74.,3.5,-,0,24.,94.14,-,0,-,0,0,252,93.
2001.05,Michigan,1.00,108,42.,73.,69.13,46.,51.1,34.,80.0,52.,35.16,57.,1.25,20.,96.62,-,0,-,0,0,333,66.
1999.05,Michigan,1.00,89,84.,87.,-70.47,81.,23.17,39.,85.0,57.,4.52,61.,7.76,52.,31.87,-,0,-,0,0,82,98.
1996.05,Michigan,0.99,68,36.,51.,-11.6,33.,57.14,4.,144.0,32.,15.55,-,0,38.,31.17,-,0,-,0,0,236,45.
1994.05,Michigan,0.96,58,28.,23.,18.34,25.,56.78,28.,90.0,24.,49.35,26.,29.3,31.,89.81,22.,50.0,29.,4.27,0,388,27.
