date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2013,Australia,0.87,23,22.,9.,22.,21.,-,-,-,-,-,0,186,394.
2008,Australia,0.94,24,19.,14.,12.,20.,-,-,-,-,-,0,179,254.
2007,Australia,0.92,22,12.,14.,9.,17.,8.,16.,16.,11.,-,0,374,210.
2006,Australia,0.93,27,25.,15.,25.,26.,-,-,15.,-,-,0,130,291.
2005,Australia,0.92,24,22.,23.,23.,22.,-,-,-,-,-,0,128,248.
