date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Japan,0.90,71,36.,65.,10.92,45.,37.91,56.,36.0,24.,38.02,34.,3.5,35.,54.36,28.,35.78,30.,2.22,-10,209,180.
2023.09,Japan,0.85,64,18.,58.,13.0,39.,46.46,33.,56.0,16.,38.95,6.,62.51,11.,94.43,17.,118.22,23.,42.6,0,472,98.
2019.08,Japan,0.96,87,52.,49.,18.37,73.,28.12,75.,37.0,29.,54.2,42.,30.19,41.,76.08,34.,51.79,41.,15.35,-20,291,247.
2018.09,Japan,0.95,86,37.,38.,25.47,60.,33.75,59.,48.0,25.,65.08,40.,29.37,42.,52.62,24.,187.82,31.,57.71,-20,480,206.
2017.09,Japan,0.92,83,73.,56.,18.44,72.,22.5,64.,53.0,51.,21.77,62.,3.5,72.,6.5,-,0,-,0,0,126,465.
