date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2012,Michigan,0.98,104,98.,88.,99.,93.,-,-,55.,51.,-,0,155,382.
2002,Michigan,0.99,121,65.,89.,67.,46.,52.,53.,65.,-,-,0,245,60.
2000,Michigan,0.99,94,11.,54.,20.,41.,21.,-,24.,9.,-,0,564,17.
