date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,104.,95.,36.0,91.,33.8,90.,50.0,-,0,-,0,-,0,-,0,-,0,-10,110,302.
2022.06,Michigan,0.90,43,21.,20.,63.6,23.,57.4,8.,90.0,14.,63.8,20.,33.5,10.,98.1,29.,7.0,-,0,0,413,177.
2022.05,Michigan,0.93,89,53.,26.,74.1,18.,61.6,7.,115.0,49.,4.5,-,0,58.,6.5,55.,3.0,-,0,0,265,233.
2019.06,Lincoln,0.92,76,18.,64.,59.3,21.,62.1,29.,80.0,11.,61.9,33.,3.5,31.,78.8,17.,124.2,15.,68.3,0,538,180.
2019.06,Canada,0.90,22,18.,5.,75.4,13.,59.1,11.,95.0,16.,48.8,18.,3.5,18.,39.7,14.,14.0,-,0,0,336,327.
2018.06,Lincoln,0.93,66,54.,7.,72.8,59.,42.2,25.,90.0,-,0,-,0,-,0,-,0,-,0,0,205,385.
2017.06,Lincoln,0.92,70,59.,12.,76.5,54.,39.9,41.,70.0,-,0,-,0,-,0,41.,8.0,-,0,0,194,374.
2016.06,Lincoln,0.92,69,55.,13.,75.4,53.,40.5,32.,60.0,-,0,-,0,-,0,-,0,-,0,0,176,338.
2015.06,Lincoln,0.94,64,51.,11.,74.3,43.,48.0,32.,74.0,-,0,-,0,-,0,46.,1.0,-,0,0,197,275.
2013.08,Germany,0.97,74,46.,44.,65.0,20.,58.8,33.,95.0,54.,42.6,41.,25.2,37.,31.3,-,0,-,0,0,318,185.
2013.06,Lincoln,0.93,60,26.,14.,74.3,12.,65.6,7.,110.0,30.,40.3,31.,19.6,33.,86.9,32.,15.0,17.,58.9,0,471,153.
2012.06,Lincoln,0.94,65,41.,3.,78.2,6.,70.2,27.,70.0,-,0,-,0,-,0,-,0,-,0,0,218,135.
2011.06,California,0.95,60,7.,1.,91.5,1.,75.0,8.,110.0,9.,60.2,28.,16.8,22.,48.7,13.,193.2,13.,62.0,0,657,21.
2010.06,California,0.94,56,4.,1.,90.4,5.,65.3,7.,115.0,5.,65.5,7.,40.5,11.,84.9,6.,252.1,6.,52.9,0,767,19.
2009.06,California,0.93,45,11.,2.,85.0,19.,55.1,14.,90.0,20.,58.5,11.,38.5,22.,54.7,13.,205.6,-,0,0,587,74.
2008.06,California,0.93,59,15.,14.,73.0,23.,54.5,17.,80.0,5.,64.2,30.,20.0,37.,22.9,15.,176.4,-,0,0,491,127.
2007.06,California,0.95,59,36.,28.,66.0,35.,49.24,28.,80.0,15.,61.48,30.,17.88,40.,30.44,-,0,-,0,0,305,187.
2006.06,California,0.97,49,37.,4.,89.83,21.,54.08,38.,30.0,38.,20.92,32.,18.16,34.,29.71,-,0,-,0,0,243,185.
2005.05,Michigan,0.99,114,81.,35.,82.17,40.,56.54,77.,60.0,65.,37.45,79.,6.82,-,0,-,0,-,0,0,243,156.
2004.05,Michigan,1.00,129,105.,92.,64.35,83.,41.0,48.,80.0,-,0,-,0,-,0,-,0,-,0,0,185,140.
2003.05,Michigan,1.00,111,59.,99.,52.83,33.,53.95,90.,40.0,74.,3.5,56.,2.5,74.,7.5,22.,133.59,-,0,0,294,99.
2002.05,Michigan,0.99,121,91.,113.,40.85,17.,61.8,46.,80.0,-,0,-,0,-,0,-,0,-,0,0,183,115.
2001.05,Michigan,1.00,108,54.,69.,70.47,58.,47.4,88.,40.0,71.,10.21,-,0,12.,115.98,-,0,-,0,0,284,73.
2000.05,Michigan,0.99,94,92.,86.,36.04,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,36,96.
1999.05,Michigan,1.00,89,30.,32.,52.63,2.,71.93,46.,75.0,-,0,54.,13.64,51.,32.27,25.,152.2,-,0,0,398,34.
