date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,Brasil,0.85,40,14.,11.,25.,16.,12.,12.,14.,7.,5.,0,300,345.
2016,Brasil,0.85,31,18.,21.,14.,9.,-,-,-,-,-,0,157,417.
2015,Brasil,0.85,31,18.,5.,16.,17.,-,-,15.,12.,-,0,169,403.
2014,Brasil,0.85,26,14.,7.,24.,7.,-,-,-,-,-,0,180,402.
2013,Brasil,0.85,24,18.,20.,12.,18.,-,-,-,-,-,0,142,440.
2012,Brasil,0.85,26,14.,17.,7.,14.,-,-,-,-,-,0,178,433.
2011,Brasil,0.85,21,18.,17.,-,16.,-,-,-,-,-,0,43,472.
