date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.85,27,8.,22.,45.0,27.,20.1,14.,50.0,2.,48.94,13.,16.24,14.,30.0,5.,171.92,-,0,0,382,195.
2023.08,Czech Republic,0.85,15,8.,10.,44.0,13.,40.0,6.,116.0,2.,62.97,3.,67.12,7.,37.5,-,0,-,0,-5,363,217.
2022.07,Austria,0.95,24,21.,24.,17.0,23.,14.0,23.,35.8,11.,45.7,18.,3.5,16.,29.4,9.,40.5,-,0,0,186,277.
2019.08,Austria,0.95,34,10.,26.,58.9,19.,53.4,29.,52.3,6.,59.8,19.,22.6,20.,4.5,9.,111.2,5.,53.1,0,416,161.
