date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,86.,85.,8.7,17.,62.1,-,0,-,0,-,0,-,0,-,0,-,0,0,71,316.
2019.05,Michigan,0.97,108,21.,13.,69.4,18.,65.1,8.,110.0,36.,67.2,58.,27.1,28.,72.2,21.,134.1,40.,42.5,0,588,107.
2018.05,Michigan,0.97,114,53.,12.,71.0,69.,44.9,9.,105.0,61.,47.8,75.,18.6,25.,55.1,-,0,-,0,-10,332,190.
2017.05,Michigan,0.98,109,59.,100.,54.7,74.,42.8,18.,100.0,74.,41.0,15.,53.1,54.,48.4,63.,18.0,-,0,0,358,137.
2016.05,Michigan,0.98,114,31.,40.,65.6,62.,47.6,39.,80.0,44.,48.7,39.,21.0,56.,58.2,19.,190.0,41.,56.7,0,568,106.
2015.06,Lincoln,0.94,64,27.,13.,73.1,21.,60.9,43.,67.0,-,0,-,0,-,0,13.,165.0,12.,80.6,-10,437,169.
2015.05,Michigan,0.95,108,25.,30.,77.2,88.,34.1,31.,85.0,34.,43.8,38.,14.6,44.,71.0,24.,124.2,13.,81.1,0,531,181.
2014.06,Lincoln,0.94,66,63.,66.,-34.7,40.,53.5,47.,60.0,45.,22.0,47.,5.4,50.,46.0,40.,7.0,-,0,0,159,364.
2013.05,Michigan,0.97,104,75.,84.,59.5,63.,42.6,39.,80.0,50.,34.5,56.,10.4,81.,7.5,-,0,-,0,0,235,263.
2012.05,Michigan,0.98,104,64.,48.,70.7,51.,45.5,28.,80.0,53.,39.3,51.,19.6,55.,7.5,-,0,-,0,0,263,238.
2011.05,Michigan,0.97,97,39.,14.,85.1,69.,37.7,67.,60.0,15.,60.3,68.,2.5,47.,38.6,26.,111.8,95.,-4.1,0,392,212.
2010.05,Michigan,0.96,101,98.,71.,67.4,73.,38.0,73.,60.0,-,0,-,0,-,0,-,0,-,0,-40,125,354.
2009.05,Michigan,0.97,90,63.,84.,44.4,53.,40.8,50.,60.0,48.,34.6,64.,3.8,51.,49.8,-,0,-,0,0,233,317.
2008.05,Michigan,1.00,104,104.,104.,-46.1,104.,4.8,99.,35.0,63.,34.0,72.,2.5,75.,7.5,-,0,-,0,0,38,363.
2006.05,Michigan,0.99,118,114.,75.,75.34,100.,31.49,-,0,-,0,-,0,-,0,-,0,-,0,0,107,256.
2005.05,Michigan,0.99,114,107.,88.,69.35,108.,28.08,99.,50.0,-,0,-,0,-,0,-,0,-,0,0,147,205.
2003.05,Michigan,1.00,111,91.,28.,79.8,53.,45.25,90.,40.0,-,0,-,0,74.,7.5,-,0,-,0,0,173,123.
2002.05,Michigan,0.99,121,56.,10.,82.14,21.,58.8,46.,80.0,11.,57.68,72.,0.35,-,0,-,0,-,0,0,279,73.
2001.05,Michigan,1.00,108,71.,49.,75.78,23.,60.2,63.,60.0,-,0,-,0,57.,14.64,-,0,-,0,0,211,67.
2000.05,Michigan,0.99,94,26.,8.,75.54,46.,44.81,41.,80.0,-,0,-,0,-,0,16.,165.28,-,0,0,366,40.
