date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.05,Michigan,0.97,108,35.,10.,70.4,17.,65.3,8.,110.0,22.,76.4,12.,50.6,12.,85.8,46.,25.0,-,0,0,484,81.
2018.05,Michigan,0.97,114,20.,24.,68.1,100.,34.4,17.,80.0,3.,99.0,63.,22.9,54.,29.0,16.,120.4,14.,70.9,0,525,52.
2017.05,Michigan,0.98,109,11.,28.,68.2,27.,57.1,11.,115.0,16.,85.5,7.,56.9,15.,80.7,11.,171.0,38.,61.6,0,696,18.
2016.05,Michigan,0.98,114,25.,11.,73.5,44.,51.7,12.,100.0,33.,52.9,22.,29.0,21.,84.8,17.,196.0,-,0,0,588,28.
2015.05,Michigan,0.95,108,4.,5.,90.2,16.,62.7,18.,100.0,13.,59.4,6.,35.2,10.,108.5,5.,239.7,28.,64.8,0,760,22.
2014.05,Michigan,0.97,107,18.,2.,85.0,37.,59.1,38.,80.0,14.,59.7,35.,22.5,30.,79.5,15.,171.2,30.,53.6,0,611,77.
2013.05,Michigan,0.97,104,49.,41.,69.1,66.,41.9,63.,60.0,19.,52.8,10.,36.2,17.,113.0,81.,3.0,-,0,0,376,166.
2012.05,Michigan,0.98,104,44.,2.,92.1,13.,64.3,28.,80.0,25.,53.4,15.,34.3,29.,51.4,77.,4.0,-,0,0,380,109.
2011.05,Michigan,0.97,97,29.,1.,96.9,11.,68.5,37.,80.0,54.,28.6,25.,38.2,19.,90.6,32.,28.0,-,0,0,431,60.
2010.05,Michigan,0.96,101,10.,2.,92.2,14.,63.4,73.,60.0,11.,58.8,19.,32.4,10.,118.6,14.,203.6,20.,57.7,0,687,26.
2009.06,California,0.93,45,10.,3.,84.0,11.,66.2,27.,70.0,9.,68.6,17.,31.4,11.,105.2,12.,209.4,-,0,0,635,46.
2008.05,Michigan,1.00,104,49.,13.,85.1,63.,42.0,61.,60.0,17.,57.7,38.,28.0,43.,78.5,-,0,-,0,0,351,94.
2007.05,Michigan,0.99,105,13.,62.,74.88,89.,32.93,38.,80.0,5.,67.01,3.,46.02,27.,102.82,11.,268.19,-,0,0,672,46.
2006.05,Michigan,0.99,118,49.,43.,81.31,33.,56.37,73.,50.0,12.,52.23,40.,2.5,76.,7.5,40.,107.31,-,0,0,357,86.
2005.05,Michigan,0.99,114,30.,65.,75.43,75.,44.6,43.,80.0,13.,59.68,17.,36.61,56.,51.87,31.,216.21,-,0,0,564,51.
2004.05,Michigan,1.00,129,77.,54.,74.28,82.,41.5,79.,60.0,77.,35.03,29.,32.01,68.,34.75,-,0,-,0,0,278,115.
