date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Italy,0.85,13,4.,1.,100.0,3.,71.0,3.,142.86,-,0,-,0,-,0,-,0,-,0,0,314,170.
2018.07,East,0.92,28,18.,15.,75.5,7.,69.0,8.,113.0,7.,62.11,23.,20.7,25.,5.73,-,0,-,0,0,346,280.
2018.07,United Kingdom,0.88,70,20.,5.,92.0,34.,41.6,4.,142.0,4.,61.3,19.,12.1,17.,56.1,41.,5.0,-,0,0,410,284.
2017.08,Germany,0.97,64,62.,60.,42.0,50.,40.03,33.,80.0,-,0,-,0,-,0,-,0,-,0,49,113,389.
2017.07,Italy,0.91,43,26.,17.,73.72,30.,38.27,2.,148.97,-,0,-,0,-,0,-,0,-,0,0,261,336.
2015.08,Spain,0.90,28,22.,18.,35.37,20.,48.9,17.,84.0,-,0,-,0,15.,4.5,-,0,-,0,0,173,303.
2015.08,Germany,0.97,71,68.,44.,56.91,66.,30.09,46.,70.0,-,0,-,0,-,0,-,0,-,0,-10,147,239.
2014.09,Italy,0.90,44,19.,9.,85.74,17.,58.16,4.,140.15,9.,60.86,24.,14.62,29.,13.8,20.,28.0,8.,63.95,0,465,155.
2013.09,Italy,0.94,42,13.,17.,60.6,29.,40.6,17.,100.0,9.,60.4,20.,2.5,24.,41.6,11.,127.0,8.,53.1,0,486,159.
2013.09,Spain,0.85,15,8.,10.,62.0,12.,49.5,3.,107.0,6.,70.5,10.,31.2,11.,4.5,7.,85.0,6.,11.3,0,421,196.
2013.08,Germany,0.97,74,57.,38.,67.9,45.,45.6,42.,80.0,35.,55.4,-,0,52.,4.5,-,0,-,0,0,253,201.
2012.09,Italy,0.90,37,15.,16.,61.5,1.,75.0,8.,112.0,7.,63.62,10.,32.64,13.,51.5,22.,14.0,-,0,0,410,131.
2012.08,Germany,0.98,76,25.,9.,76.53,5.,69.53,44.,70.0,37.,44.21,11.,59.65,39.,31.17,26.,166.57,34.,47.54,0,565,101.
2012.07,Austria,0.95,37,33.,20.,51.9,6.,67.2,27.,65.0,-,0,-,0,-,0,-,0,24.,11.2,-20,175,158.
2011.09,Italy,0.92,49,8.,22.,72.0,6.,71.0,11.,131.0,22.,57.8,14.,33.3,16.,78.4,9.,158.3,13.,25.2,0,627,61.
2011.08,Germany,0.96,74,17.,42.,62.19,30.,55.9,33.,70.0,32.,47.71,12.,57.92,20.,52.7,19.,136.37,26.,46.04,0,529,91.
2010.09,Italy,0.94,41,14.,1.,91.61,5.,65.82,27.,98.0,9.,66.54,8.,43.62,17.,83.49,17.,186.53,-,0,-55,581,124.
2010.08,Germany,0.97,75,34.,55.,51.96,52.,50.08,68.,40.0,35.,48.67,13.,51.66,34.,58.41,24.,60.55,29.,34.82,0,396,226.
2009.09,Italy,0.92,36,28.,4.,87.88,28.,32.61,34.,45.0,-,0,27.,2.5,-,0,18.,9.63,-,0,0,178,327.
2009.08,Germany,0.98,77,65.,62.,51.12,40.,53.01,60.,40.0,61.,3.5,53.,21.52,58.,4.5,-,0,-,0,0,174,325.
2008.09,Italy,0.92,31,26.,13.,64.9,28.,30.0,19.,96.0,-,0,-,0,-,0,-,0,-,0,0,191,324.
2007.09,Italy,0.90,20,20.,17.,43.9,17.,43.5,20.,32.0,19.,8.51,19.,10.59,18.,7.5,-,0,-,0,0,146,310.
