date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.05,Michigan,0.97,108,91.,47.,63.8,39.,57.8,99.,45.0,-,0,-,0,-,0,46.,25.0,-,0,0,192,315.
2017.05,Michigan,0.98,109,58.,8.,72.9,5.,68.2,107.,25.0,44.,67.5,31.,40.0,26.,73.3,63.,18.0,-,0,0,365,153.
2016.05,Michigan,0.98,114,69.,21.,68.5,41.,52.4,74.,60.0,-,0,77.,6.2,64.,50.2,66.,19.0,17.,75.8,0,332,125.
2015.06,Canada,0.87,18,7.,11.,50.71,18.,37.5,7.,105.0,5.,65.38,9.,17.47,11.,100.92,6.,253.54,7.,47.76,0,678,56.
2015.05,Michigan,0.95,108,21.,36.,76.7,87.,34.9,86.,65.0,42.,41.2,17.,25.5,14.,97.7,18.,172.8,32.,62.8,0,577,67.
2014.05,Michigan,0.97,107,23.,49.,68.5,65.,49.1,38.,80.0,27.,54.8,30.,23.7,12.,106.0,27.,88.8,20.,61.3,0,532,66.
2013.05,Michigan,0.97,104,21.,77.,62.0,86.,33.0,39.,80.0,16.,52.9,35.,22.3,43.,80.0,18.,191.1,10.,62.5,-30,554,95.
2012.05,Michigan,0.98,104,28.,62.,66.7,80.,33.9,75.,60.0,36.,47.3,54.,17.4,31.,44.6,29.,129.8,11.,83.4,0,483,170.
2011.05,Michigan,0.97,97,94.,91.,49.5,71.,36.7,91.,40.0,-,0,-,0,-,0,-,0,-,0,0,126,398.
2009.05,Michigan,0.97,90,81.,30.,72.9,44.,45.7,65.,40.0,-,0,-,0,-,0,-,0,-,0,-30,128,313.
2007.05,Michigan,0.99,105,73.,57.,75.99,69.,42.35,68.,60.0,-,0,-,0,32.,97.31,-,0,-,0,0,276,187.
2006.05,Michigan,0.99,118,65.,69.,75.86,25.,58.8,73.,50.0,56.,28.41,40.,2.5,37.,71.59,-,0,-,0,0,287,168.
2005.05,Michigan,0.99,114,98.,-,0,64.,47.21,43.,80.0,31.,49.85,66.,18.22,-,0,-,0,-,0,0,195,143.
2004.07,United Kingdom,0.90,53,40.,11.,76.0,21.,49.48,22.,93.0,-,0,-,0,-,0,-,0,-,0,0,218,106.
2003.05,Michigan,1.00,111,14.,16.,82.52,59.,43.09,9.,120.0,54.,30.37,26.,18.93,26.,90.09,17.,189.21,-,0,0,574,51.
2002.05,Michigan,0.99,121,88.,66.,69.97,88.,34.9,46.,80.0,-,0,-,0,-,0,-,0,-,0,0,185,91.
2001.05,Michigan,1.00,108,56.,52.,75.55,90.,32.1,34.,80.0,33.,44.02,31.,19.45,50.,24.63,-,0,-,0,0,276,49.
2000.05,Michigan,0.99,94,30.,59.,60.71,55.,41.72,13.,125.0,27.,54.14,-,0,26.,57.23,-,0,-,0,0,339,38.
1999.05,Michigan,1.00,89,31.,28.,57.65,65.,34.29,20.,110.0,-,0,44.,19.07,54.,30.24,26.,144.91,-,0,0,396,39.
1998.05,Michigan,1.00,81,28.,45.,36.33,25.,57.03,12.,128.0,42.,27.27,55.,6.07,56.,25.47,27.,178.42,-,0,0,459,42.
1997.05,Michigan,0.98,66,47.,42.,9.79,50.,45.56,36.,80.0,-,0,41.,3.48,-,0,31.,20.78,-,0,0,160,49.
1996.05,Michigan,0.99,68,23.,25.,26.36,36.,55.55,63.,49.87,-,0,15.,16.17,36.,36.14,18.,190.63,-,0,0,375,30.
1995.05,Michigan,0.99,69,27.,17.,41.4,52.,22.43,12.,127.0,-,0,-,0,45.,4.02,29.,133.63,1.,50.0,0,378,32.
