date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,78.,110.,6.2,96.,30.1,59.,60.0,-,0,-,0,-,0,40.,31.0,1.,100.0,0,227,333.
2022.05,Michigan,0.93,89,61.,58.,54.5,48.,48.1,56.,60.0,49.,4.5,47.,18.7,58.,6.5,32.,25.0,-,0,0,217,360.
2019.06,Lincoln,0.92,76,60.,3.,78.1,67.,36.8,53.,50.0,-,0,-,0,-,0,53.,3.0,-,0,0,168,345.
2019.05,Michigan,0.97,108,83.,65.,60.7,72.,47.6,99.,45.0,71.,37.5,83.,6.3,72.,36.2,-,0,-,0,0,233,268.
2018.06,Lincoln,0.93,66,26.,21.,69.1,50.,45.9,63.,30.0,28.,53.8,42.,29.1,37.,49.3,15.,99.9,10.,75.3,0,452,217.
2018.05,Michigan,0.97,114,101.,15.,70.2,109.,28.2,84.,50.0,84.,23.3,90.,3.5,80.,6.5,-,0,-,0,0,182,262.
2016.06,Lincoln,0.92,69,23.,28.,68.9,60.,32.0,32.,60.0,4.,66.0,15.,34.4,22.,108.7,27.,8.0,15.,62.5,0,440,165.
2016.05,Michigan,0.98,114,80.,89.,58.4,110.,22.9,74.,60.0,24.,58.0,23.,28.7,61.,51.8,79.,10.0,-,0,0,290,168.
2015.06,Lincoln,0.94,64,7.,24.,68.4,45.,47.4,29.,79.0,8.,69.6,11.,35.6,13.,114.9,8.,227.0,15.,75.5,0,718,100.
2015.05,Michigan,0.95,108,56.,63.,70.7,96.,28.2,56.,75.0,41.,41.3,28.,20.8,45.,70.9,68.,8.0,-,0,0,315,235.
2014.06,Lincoln,0.94,66,46.,31.,67.4,60.,40.5,28.,90.0,40.,31.0,-,0,36.,86.2,40.,7.0,-,0,-10,312,247.
2013.06,Lincoln,0.93,60,53.,42.,60.0,34.,52.7,39.,70.0,-,0,-,0,-,0,31.,17.0,-,0,0,200,247.
2012.06,Lincoln,0.94,65,18.,28.,66.3,44.,44.4,27.,70.0,27.,39.3,33.,23.7,28.,49.1,16.,153.9,11.,73.3,0,520,141.
2011.06,California,0.95,60,39.,27.,58.4,53.,23.2,8.,110.0,37.,23.5,37.,5.7,30.,33.8,29.,20.0,-,0,0,275,255.
2010.06,California,0.94,56,32.,35.,56.9,45.,33.5,37.,61.0,11.,59.2,14.,26.8,23.,41.2,-,0,-,0,0,279,283.
2009.06,California,0.93,45,35.,44.,-80.0,41.,28.0,27.,70.0,18.,61.8,23.,24.6,24.,49.3,-,0,-,0,0,154,381.
2008.06,California,0.93,59,58.,57.,25.0,43.,38.3,-,0,-,0,-,0,-,0,-,0,-,0,0,63,371.
2003.05,Michigan,1.00,111,94.,53.,74.98,78.,36.62,90.,40.0,-,0,-,0,-,0,-,0,-,0,0,152,164.
2001.05,Michigan,1.00,108,96.,94.,58.52,77.,40.0,88.,40.0,-,0,-,0,-,0,-,0,-,0,0,139,114.
