date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Japan,0.96,87,39.,78.,41.,47.,57.,25.,45.,17.,21.,-40,380,318.
2018,Japan,0.95,86,67.,59.,76.,43.,63.,-,62.,54.,-,0,125,540.
2017,Japan,0.92,83,82.,77.,80.,79.,-,-,72.,-,-,0,55,532.
2016,Japan,0.94,83,80.,74.,66.,-,-,-,61.,-,-,-20,11,529.
2015,Japan,0.95,75,57.,60.,68.,71.,36.,40.,1.,56.,-,-30,123,452.
2013,Japan,0.93,69,66.,62.,60.,63.,-,-,-,-,-,0,55,475.
