date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,38.,31.,67.1,17.,64.4,15.,100.0,2.,86.8,15.,27.9,-,0,50.,4.0,-,0,0,350,135.
2019.05,Michigan,0.97,108,40.,56.,62.7,21.,64.3,8.,110.0,8.,86.9,63.,21.8,14.,83.7,64.,9.0,50.,28.6,0,467,66.
2018.06,Lincoln,0.93,66,2.,11.,71.7,37.,52.0,2.,145.0,13.,73.6,15.,58.1,5.,111.0,2.,240.6,19.,49.5,0,802,25.
2018.05,Michigan,0.97,114,31.,22.,69.1,87.,39.2,17.,80.0,24.,75.5,26.,39.0,4.,90.0,62.,7.0,40.,42.1,0,442,86.
2017.05,Michigan,0.98,109,35.,22.,69.3,8.,67.2,18.,100.0,2.,98.9,11.,54.5,9.,97.6,89.,5.0,-,0,0,492,56.
2016.05,Michigan,0.98,114,5.,67.,62.4,24.,58.2,6.,116.0,1.,75.0,14.,33.3,10.,113.2,5.,256.0,52.,48.7,0,763,21.
2015.06,Lincoln,0.94,64,20.,48.,58.3,6.,68.8,5.,130.0,1.,75.0,1.,50.0,10.,121.0,42.,3.0,-,0,0,506,56.
2015.05,Michigan,0.95,108,11.,44.,74.5,37.,55.2,12.,105.0,10.,61.5,8.,33.4,24.,90.5,11.,202.9,29.,64.6,0,688,29.
2014.06,Lincoln,0.94,66,6.,39.,64.9,42.,50.9,16.,100.0,6.,58.8,3.,47.7,17.,120.5,4.,249.0,19.,70.1,0,762,42.
2014.05,Michigan,0.97,107,43.,42.,69.5,2.,74.5,15.,100.0,33.,52.1,43.,19.0,36.,66.3,37.,20.0,-,0,0,401,90.
2013.06,Lincoln,0.93,60,23.,30.,65.9,31.,55.6,7.,110.0,2.,66.3,7.,40.3,5.,142.4,39.,10.0,-,0,0,490,60.
2013.05,Michigan,0.97,104,9.,44.,68.7,70.,40.6,10.,100.0,14.,53.6,38.,21.1,21.,107.8,3.,294.9,19.,48.4,0,735,27.
2012.06,Lincoln,0.94,65,6.,15.,70.3,21.,60.0,4.,134.0,2.,70.8,13.,36.9,11.,99.3,13.,210.5,14.,59.3,0,741,49.
2012.05,Michigan,0.98,104,48.,58.,68.9,25.,57.6,11.,100.0,3.,69.6,39.,23.9,47.,20.8,54.,10.0,-,0,0,351,125.
2011.05,Michigan,0.97,97,15.,35.,75.2,26.,64.6,15.,100.0,19.,55.5,33.,33.5,10.,116.1,13.,202.2,97.,-17.0,0,630,64.
2010.06,California,0.94,56,31.,30.,63.1,21.,55.2,16.,97.0,-,0,-,0,16.,70.9,-,0,-,0,0,286,114.
2010.05,Michigan,0.96,101,24.,61.,71.1,7.,66.3,15.,100.0,12.,58.5,50.,19.1,40.,43.9,25.,146.4,36.,26.8,0,532,42.
2008.06,California,0.93,59,4.,21.,68.0,6.,65.9,1.,140.0,11.,51.9,14.,33.9,8.,118.2,5.,306.7,-,0,0,785,29.
2008.05,Michigan,1.00,104,34.,51.,78.0,9.,64.0,37.,80.0,30.,51.1,25.,33.2,17.,126.9,-,0,-,0,0,433,64.
2007.06,California,0.95,59,10.,6.,84.0,2.,73.27,3.,135.0,1.,75.0,13.,35.06,3.,146.2,16.,161.33,-,0,0,710,41.
2007.05,Michigan,0.99,105,39.,42.,79.04,15.,65.63,11.,110.0,22.,58.29,41.,29.19,35.,95.2,-,0,-,0,0,437,66.
2006.06,California,0.97,49,17.,45.,52.44,2.,72.63,4.,120.0,14.,60.67,6.,37.96,2.,133.01,-,0,-,0,0,477,40.
2006.05,Michigan,0.99,118,9.,116.,49.95,27.,58.64,9.,100.0,20.,45.32,30.,7.45,10.,122.18,7.,335.68,-,0,0,719,27.
2005.05,Michigan,0.99,114,42.,7.,89.11,7.,69.11,14.,100.0,43.,47.63,10.,43.28,15.,103.27,-,0,-,0,0,452,40.
2004.05,Michigan,1.00,129,34.,6.,83.43,1.,75.0,21.,100.0,34.,53.22,35.,28.79,20.,94.96,-,0,-,0,0,435,28.
2003.05,Michigan,1.00,111,3.,1.,96.36,12.,63.73,9.,120.0,6.,65.74,3.,43.52,4.,136.66,2.,349.69,-,0,0,876,6.
2002.05,Michigan,0.99,121,38.,2.,88.16,32.,53.6,46.,80.0,43.,43.44,24.,24.83,28.,77.9,-,0,-,0,0,368,50.
2001.05,Michigan,1.00,108,25.,4.,89.1,7.,68.5,5.,120.0,42.,40.57,34.,15.36,59.,12.51,27.,112.19,-,0,0,458,36.
2000.05,Michigan,0.99,94,48.,3.,82.09,31.,55.68,37.,85.0,38.,45.19,-,0,51.,1.27,-,0,-,0,0,269,42.
1999.05,Michigan,1.00,89,27.,5.,88.61,12.,62.56,10.,130.0,29.,50.1,20.,32.11,37.,59.16,-,0,-,0,0,423,25.
1998.05,Michigan,1.00,81,20.,23.,59.52,36.,52.84,24.,120.0,17.,52.36,42.,22.18,36.,71.75,20.,201.22,-,0,0,580,16.
1997.05,Michigan,0.98,66,10.,25.,24.7,2.,69.77,15.,110.0,32.,13.55,10.,28.75,12.,101.29,12.,248.13,-,0,0,596,18.
1996.05,Michigan,0.99,68,28.,33.,18.75,48.,44.51,25.,95.76,34.,10.14,24.,8.11,34.,50.11,23.,117.78,-,0,0,345,33.
1995.05,Michigan,0.99,69,28.,55.,-32.44,39.,37.38,38.,79.0,39.,16.6,39.,9.03,36.,53.39,17.,188.62,26.,19.24,0,371,33.
1994.05,Michigan,0.96,58,23.,48.,-33.21,9.,64.41,16.,103.0,38.,27.98,44.,5.43,-,0,11.,227.05,16.,8.0,0,403,24.
