date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.07,Italy,0.85,22,15.,12.,54.58,20.,23.09,12.,84.44,-,0,-,0,-,0,-,0,-,0,0,162,345.
2016.07,Italy,0.88,38,15.,3.,90.14,26.,42.63,4.,145.42,9.,53.05,18.,10.13,17.,51.74,14.,13.0,-,0,0,406,220.
2015.09,Italy,0.87,43,28.,4.,92.09,34.,44.85,19.,103.45,17.,41.09,12.,13.41,30.,22.6,33.,5.0,-,0,0,322,256.
2015.08,Spain,0.90,28,17.,20.,31.3,15.,55.62,11.,101.0,20.,19.51,18.,20.28,13.,11.57,11.,25.0,-,0,0,264,294.
2012.09,Spain,0.85,16,11.,2.,77.3,7.,68.5,5.,109.0,9.,42.94,11.,34.52,10.,4.5,-,0,-,0,0,337,265.
2012.07,United Kingdom,0.95,97,47.,13.,72.9,49.,43.3,32.,88.0,-,0,-,0,-,0,38.,12.0,-,0,-4,212,282.
2011.09,Italy,0.92,49,26.,4.,91.0,19.,61.0,16.,124.0,33.,39.2,36.,2.5,28.,45.3,34.,6.0,-,0,0,369,246.
2011.08,Germany,0.96,74,70.,66.,33.79,48.,45.87,71.,30.0,-,0,-,0,-,0,-,0,-,0,0,110,347.
2009.09,Italy,0.92,36,26.,1.,94.1,25.,36.69,26.,76.0,27.,11.52,27.,2.5,26.,7.5,17.,58.48,-,0,0,287,248.
2008.09,Italy,0.92,31,28.,18.,57.6,30.,22.5,27.,69.0,25.,12.5,23.,3.5,25.,7.5,-,0,-,0,0,173,352.
2006.09,Italy,0.86,17,18.,17.,23.8,16.,19.9,17.,37.0,15.,3.5,13.,7.22,16.,7.49,-,0,-,0,0,99,295.
