date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2018.12,Australia,0.91,18,7.,8.,62.3,11.,57.5,8.,130.9,13.,49.8,8.,54.6,6.,69.6,7.,223.0,4.,84.5,0,732,41.
2017.12,Australia,0.88,16,5.,13.,39.0,2.,74.4,3.,119.0,6.,63.2,3.,46.5,3.,93.1,4.,191.6,4.,86.2,0,713,80.
2016.12,Australia,0.90,32,21.,13.,62.8,29.,45.1,11.,119.0,-,0,-,0,-,0,-,0,-,0,0,227,126.
2015.12,Australia,0.92,29,2.,6.,81.4,16.,58.6,11.,116.0,3.,52.6,7.,54.2,4.,91.6,1.,325.0,6.,68.0,0,847,8.
2014.12,Australia,0.89,22,4.,6.,65.0,9.,54.0,6.,128.0,7.,51.0,4.,58.0,4.,80.0,3.,294.0,11.,36.0,0,770,33.
2013.12,Australia,0.87,23,3.,8.,66.0,15.,34.1,12.,157.0,2.,45.2,8.,47.2,6.,70.5,4.,265.7,-,0,0,686,75.
2012.12,Australia,0.88,21,16.,15.,49.6,5.,46.5,6.,146.0,6.,45.7,5.,47.1,3.,89.1,17.,18.0,-,0,0,442,112.
2011.12,Australia,0.87,23,12.,14.,62.28,3.,49.02,11.,120.0,3.,47.47,5.,47.23,12.,29.38,15.,52.62,2.,110.34,0,518,81.
2010.12,Australia,0.90,27,4.,12.,65.3,9.,63.5,10.,91.0,9.,50.5,3.,33.2,7.,70.6,4.,279.5,-,0,0,654,55.
2009.12,Australia,0.89,21,7.,17.,43.52,17.,46.4,5.,100.0,8.,41.29,4.,21.38,7.,71.11,8.,183.0,-,0,0,507,98.
2008.11,Australia,0.94,24,10.,19.,59.0,9.,62.2,8.,114.0,4.,56.6,13.,10.4,9.,58.9,8.,93.5,-,0,0,455,86.
2007.12,Australia,0.92,22,7.,15.,69.8,8.,56.2,7.,96.0,3.,57.1,13.,17.1,10.,61.8,7.,225.1,-,0,0,583,94.
2006.12,Australia,0.93,27,13.,5.,78.7,9.,55.9,14.,73.7,5.,61.5,12.,11.2,15.,7.5,13.,111.1,-,0,0,400,147.
2005.12,Australia,0.92,24,18.,12.,70.3,14.,53.2,8.,99.0,-,0,-,0,14.,7.5,-,0,-,0,0,230,152.
2004.12,Australia,0.93,22,10.,16.,58.0,13.,50.1,17.,69.0,12.,34.14,13.,12.19,15.,9.73,11.,142.18,-,0,0,375,79.
2003.12,Australia,0.95,21,15.,10.,67.63,15.,51.84,9.,107.0,-,0,-,0,13.,70.24,-,0,-,0,0,297,77.
2002.12,Australia,0.87,18,6.,10.,57.97,11.,60.79,16.,78.0,-,0,-,0,6.,115.55,3.,363.69,-,0,0,676,40.
2001.12,Australia,0.85,18,16.,6.,67.8,3.,70.6,12.,110.0,-,0,-,0,-,0,-,0,-,0,0,248,100.
