date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2015.09,Japan,0.95,75,64.,13.,50.71,73.,3.95,64.,35.0,-,0,-,0,-,0,-,0,-,0,0,90,303.
2014.09,Japan,0.93,75,35.,15.,43.87,38.,35.53,39.,61.0,29.,52.57,27.,22.25,25.,110.31,43.,6.0,-,0,0,332,162.
2013.09,Japan,0.93,69,8.,3.,68.35,54.,26.25,15.,85.0,23.,47.94,13.,27.19,29.,103.11,7.,249.66,17.,46.62,0,654,72.
2012.09,Japan,0.94,68,39.,3.,78.34,14.,51.32,24.,76.0,22.,41.68,36.,17.82,28.,69.8,43.,5.0,-,0,0,340,127.
2011.09,Japan,0.95,65,16.,8.,68.5,14.,48.75,9.,102.0,43.,8.77,40.,6.94,39.,56.52,13.,214.56,15.,66.32,0,572,52.
2010.09,Japan,0.93,63,13.,4.,71.2,19.,45.0,19.,92.0,14.,42.59,11.,2.5,33.,70.11,13.,245.48,17.,67.85,0,637,86.
2009.09,Japan,0.92,58,27.,44.,26.1,9.,55.26,21.,92.0,23.,36.62,17.,22.55,12.,100.9,-,0,-,0,0,333,196.
2008.09,Japan,0.91,62,27.,2.,78.66,8.,56.25,20.,110.95,30.,3.5,25.,2.5,31.,25.69,-,0,-,0,0,278,197.
2007.09,Japan,0.92,58,22.,7.,77.69,24.,39.29,4.,135.0,17.,36.29,18.,18.63,20.,71.03,-,0,-,0,0,378,157.
2006.09,Japan,0.90,50,31.,2.,81.79,7.,64.0,8.,130.49,-,0,-,0,-,0,-,0,-,0,0,276,163.
2005.09,Japan,0.85,39,17.,2.,82.4,27.,34.4,18.,110.0,23.,3.5,-,0,18.,56.61,17.,145.83,-,0,0,433,121.
2004.09,Japan,0.86,27,14.,7.,67.7,4.,67.2,14.,74.0,13.,3.5,14.,2.5,14.,12.44,13.,82.94,11.,8.03,0,318,151.
2003.09,Japan,0.85,15,15.,13.,32.0,15.,19.1,14.,52.0,12.,2.5,12.,2.5,14.,7.5,-,0,-,0,0,116,197.
