date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Czech Republic,0.85,15,4.,1.,95.0,3.,73.0,2.,145.0,9.,28.2,4.,61.41,3.,78.27,-,0,-,0,0,481,138.
2023.08,East,0.87,18,8.,2.,93.56,5.,69.84,3.,135.0,10.,52.32,8.,3.5,8.,18.45,-,0,-,0,0,373,153.
2023.07,Austria,0.89,21,3.,2.,86.0,4.,62.7,3.,140.8,8.,16.2,12.,3.5,8.,34.8,3.,222.8,-,0,0,567,138.
2022.08,Germany,0.90,26,10.,5.,92.0,3.,73.0,6.,100.0,13.,15.13,14.,3.5,8.,35.39,-,0,-,0,-20,299,228.
2022.07,Italy,0.86,24,11.,2.,85.88,3.,71.0,4.,138.13,15.,52.13,13.,15.17,12.,36.37,12.,9.0,-,0,0,408,278.
2022.07,Czech Republic,0.85,18,8.,2.,95.0,8.,60.0,4.,135.0,13.,44.97,12.,35.55,5.,56.19,-,0,-,0,0,427,232.
2021.08,East,0.91,23,13.,11.,86.39,11.,59.89,8.,115.0,17.,17.93,-,0,11.,26.29,10.,25.0,-,0,0,330,276.
2021.07,Austria,0.93,27,20.,15.,69.7,17.,30.7,4.,100.0,-,0,-,0,19.,4.5,-,0,-,0,0,205,288.
2019.08,Czech Republic,0.88,33,14.,1.,94.0,2.,73.0,11.,107.0,6.,67.85,20.,43.98,6.,68.52,-,0,-,0,0,454,212.
2019.08,Germany,0.97,60,46.,35.,72.7,51.,35.9,9.,110.0,-,0,-,0,45.,4.5,-,0,-,0,-10,213,266.
2019.07,Italy,0.87,40,17.,21.,62.31,19.,49.1,16.,108.39,14.,69.96,13.,44.31,11.,76.8,27.,4.0,-,0,0,415,182.
2017.08,Czech Republic,0.92,33,13.,25.,53.0,11.,63.0,20.,71.0,20.,45.1,25.,26.65,26.,32.16,12.,163.21,9.,66.32,0,520,180.
2016.08,Germany,0.99,73,62.,25.,70.24,32.,50.69,44.,70.0,-,0,52.,3.5,-,0,-,0,-,0,0,194,283.
2015.08,Germany,0.97,71,27.,24.,70.48,52.,37.91,26.,95.0,32.,39.53,19.,44.69,38.,8.0,24.,65.85,27.,8.4,0,370,224.
2014.08,Hungary,0.90,38,30.,27.,45.99,12.,62.86,29.,85.0,27.,14.38,10.,38.15,31.,36.84,24.,18.0,-,0,0,301,279.
2013.09,Italy,0.94,42,26.,4.,72.0,1.,75.0,30.,64.0,30.,3.5,20.,2.5,29.,7.5,18.,28.0,-,0,0,252,309.
