date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,57.,15.,79.3,56.,43.9,27.,80.0,49.,4.5,55.,3.5,50.,27.5,57.,1.0,-,0,0,240,272.
2019.05,Michigan,0.97,108,53.,66.,60.6,77.,44.8,19.,90.0,60.,44.6,13.,47.1,40.,62.7,46.,25.0,-,0,0,375,174.
2018.05,Michigan,0.97,114,35.,12.,71.0,24.,65.1,48.,60.0,27.,74.2,33.,34.2,57.,26.1,33.,57.3,43.,39.9,0,428,164.
2017.05,Michigan,0.98,109,51.,77.,61.7,21.,61.8,72.,55.0,38.,69.8,53.,24.0,50.,51.5,45.,28.0,43.,51.8,0,404,169.
2016.05,Michigan,0.98,114,88.,113.,-23.0,7.,65.0,74.,60.0,39.,50.9,42.,20.2,36.,70.2,62.,20.0,-,0,0,263,206.
2015.05,Michigan,0.95,108,23.,39.,75.8,31.,59.1,31.,85.0,26.,49.9,41.,12.8,43.,73.3,22.,150.8,35.,52.1,0,559,115.
2014.05,Michigan,0.97,107,61.,57.,67.0,56.,52.7,74.,60.0,58.,37.6,64.,6.8,59.,36.4,37.,20.0,-,0,0,280,262.
2011.05,Michigan,0.97,97,52.,69.,63.0,38.,56.7,15.,100.0,40.,42.6,45.,28.2,57.,7.5,46.,19.0,-,0,0,317,210.
2010.05,Michigan,0.96,101,63.,95.,53.4,19.,59.4,15.,100.0,62.,13.1,45.,21.8,56.,7.5,-,0,-,0,0,255,222.
2008.05,Michigan,1.00,104,59.,71.,73.6,59.,44.8,61.,60.0,43.,44.6,44.,24.5,53.,65.8,-,0,-,0,0,313,160.
2007.05,Michigan,0.99,105,48.,28.,81.13,96.,26.38,38.,80.0,42.,48.3,54.,22.17,67.,42.64,34.,89.45,-,0,0,390,155.
2006.05,Michigan,0.99,118,89.,36.,82.99,96.,33.17,40.,70.0,-,0,-,0,74.,11.65,-,0,-,0,0,198,198.
2005.05,Michigan,0.99,114,104.,110.,48.28,91.,37.2,77.,60.0,89.,7.29,83.,2.5,79.,7.5,-,0,-,0,0,163,164.
2004.05,Michigan,1.00,129,62.,87.,65.32,65.,46.6,79.,60.0,64.,43.2,44.,24.34,83.,7.5,37.,86.59,-,0,0,334,91.
2002.05,Michigan,0.99,121,46.,60.,70.9,22.,57.3,13.,110.0,18.,55.14,68.,3.05,62.,14.36,-,0,-,0,0,311,48.
2001.05,Michigan,1.00,108,20.,43.,77.15,54.,48.3,5.,120.0,19.,49.49,37.,14.05,27.,81.81,26.,135.3,-,0,0,526,22.
2000.05,Michigan,0.99,94,21.,18.,71.69,14.,66.09,13.,125.0,26.,54.57,-,0,20.,76.06,-,0,-,0,0,393,22.
1999.05,Michigan,1.00,89,8.,2.,93.63,8.,65.62,5.,140.0,52.,20.74,10.,37.17,19.,97.44,17.,217.84,-,0,0,672,12.
1998.05,Michigan,1.00,81,10.,6.,72.85,40.,50.77,38.,105.0,39.,33.26,12.,38.62,18.,114.97,10.,285.35,-,0,0,701,26.
1997.05,Michigan,0.98,66,45.,58.,-30.06,25.,56.44,54.,60.0,28.,18.53,32.,11.64,33.,43.98,32.,14.44,-,0,0,175,65.
1996.05,Michigan,0.99,68,50.,48.,-7.0,39.,51.99,29.,88.48,-,0,-,0,-,0,-,0,-,0,0,133,52.
1995.05,Michigan,0.99,69,29.,53.,-21.28,56.,17.47,55.,55.0,33.,35.18,37.,18.44,40.,35.37,12.,215.14,39.,11.42,0,367,29.
1994.05,Michigan,0.96,58,17.,34.,4.32,13.,63.17,13.,109.0,22.,50.26,45.,1.83,18.,107.27,18.,111.87,4.,12.58,0,460,17.
