date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.08,Japan,0.96,87,11.,50.,18.22,75.,27.34,19.,86.0,46.,40.68,10.,51.61,9.,105.63,9.,189.41,13.,70.56,-40,549,117.
2018.12,Australia,0.91,18,13.,17.,39.8,15.,53.2,18.,53.2,-,0,1.,75.0,11.,51.9,15.,10.0,5.,79.8,0,363,168.
2018.09,Japan,0.95,86,34.,39.,25.42,4.,63.75,15.,100.0,23.,65.35,3.,69.59,20.,91.06,56.,17.0,32.,57.31,0,489,126.
2017.09,Japan,0.92,83,31.,20.,43.33,34.,41.25,6.,116.0,12.,69.25,2.,67.74,5.,110.86,64.,1.0,-,0,0,449,211.
2016.09,Japan,0.94,83,32.,51.,17.6,38.,33.75,7.,115.0,34.,30.81,10.,21.55,11.,116.0,-,0,-,0,0,335,283.
2015.09,Japan,0.95,75,54.,41.,25.07,34.,39.47,17.,90.0,-,0,-,0,-,0,-,0,-,0,0,155,312.
2014.12,Australia,0.89,22,20.,19.,51.0,21.,36.0,17.,108.0,-,0,-,0,17.,40.0,-,0,-,0,0,237,240.
2014.09,Japan,0.93,75,45.,42.,21.68,4.,59.21,52.,45.0,38.,43.3,14.,29.45,55.,47.25,-,0,-,0,0,246,180.
2013.09,Japan,0.93,69,21.,31.,28.67,4.,60.0,2.,145.0,29.,37.99,1.,50.0,1.,150.0,53.,9.0,-,0,0,481,65.
2012.12,Australia,0.88,21,4.,18.,43.5,8.,36.9,9.,123.0,7.,42.4,6.,46.8,8.,69.6,3.,330.7,-,0,0,693,36.
2012.09,Japan,0.94,68,27.,63.,5.93,2.,71.05,1.,145.0,15.,47.0,1.,50.0,5.,131.22,36.,10.0,-,0,0,460,36.
2011.09,Japan,0.95,65,1.,33.,41.2,1.,75.0,1.,150.0,6.,64.85,1.,50.0,1.,150.0,3.,282.42,8.,78.6,0,892,4.
2010.12,Australia,0.90,27,3.,21.,52.6,14.,58.0,14.,87.5,4.,59.4,2.,37.0,6.,85.6,2.,322.8,-,0,0,703,12.
2010.09,Japan,0.93,63,2.,11.,57.2,2.,71.25,1.,150.0,6.,52.45,6.,20.41,4.,143.65,5.,275.0,7.,84.7,-25,830,2.
2009.09,Japan,0.92,58,2.,16.,58.1,1.,75.0,3.,130.0,9.,60.33,2.,48.47,1.,150.0,2.,338.81,-,0,0,861,4.
2008.11,Australia,0.94,24,3.,11.,70.7,13.,54.0,4.,120.0,8.,45.7,3.,42.9,4.,126.5,3.,282.4,-,0,0,742,4.
2008.09,Japan,0.91,62,1.,3.,68.76,2.,71.25,1.,150.0,2.,72.29,1.,50.0,1.,150.0,1.,360.99,-,0,0,923,4.
2007.09,Japan,0.92,58,1.,16.,71.04,1.,75.0,1.,150.0,7.,61.08,2.,48.0,1.,150.0,2.,330.37,-,0,0,885,12.
2007.07,United Kingdom,0.97,69,15.,23.,74.0,38.,47.67,10.,119.0,6.,69.18,13.,39.33,13.,101.53,18.,141.29,7.,20.34,0,612,29.
2006.09,Japan,0.90,50,1.,16.,61.41,3.,71.0,2.,148.0,2.,71.37,7.,20.36,1.,150.0,3.,328.38,-,0,0,851,30.
2006.06,California,0.97,49,11.,27.,77.03,4.,70.6,7.,105.0,2.,70.47,12.,35.66,31.,46.68,12.,270.55,-,0,0,676,45.
2005.12,Australia,0.92,24,12.,22.,60.2,10.,58.5,9.,98.0,11.,47.1,9.,31.4,13.,15.3,11.,96.3,-,0,0,407,92.
2005.09,Japan,0.85,39,16.,12.,64.5,34.,25.6,2.,145.0,11.,45.97,9.,39.07,4.,114.65,-,0,-,0,0,435,89.
2004.09,Japan,0.86,27,7.,16.,50.0,9.,58.0,2.,114.0,8.,47.97,11.,23.2,10.,71.02,4.,210.15,15.,0.86,0,575,60.
2004.05,Michigan,1.00,129,80.,60.,73.37,80.,42.1,48.,80.0,61.,43.98,64.,16.98,83.,7.5,-,0,-,0,0,264,70.
2003.09,Japan,0.85,15,1.,9.,52.1,2.,73.5,1.,116.0,1.,75.0,12.,2.5,1.,150.0,2.,356.01,-,0,0,825,47.
2003.05,Michigan,1.00,111,95.,102.,49.9,22.,57.64,90.,40.0,-,0,-,0,-,0,-,0,-,0,0,148,154.
2002.05,Michigan,0.99,121,86.,118.,13.38,38.,51.1,18.,100.0,72.,17.25,64.,6.24,-,0,-,0,-,0,0,188,119.
