date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Japan,0.96,87,38.,19.,22.,62.,31.,36.,49.,29.,24.,-20,400,142.
2018,Japan,0.95,86,21.,31.,13.,43.,26.,18.,30.,19.,14.,0,606,106.
2017,Japan,0.92,83,52.,41.,34.,71.,24.,18.,35.,61.,-,0,301,240.
2016,Japan,0.94,83,30.,34.,18.,53.,16.,26.,24.,33.,14.,0,359,190.
2015,Japan,0.95,75,29.,49.,25.,41.,-,-,1.,28.,5.,-10,385,181.
