Rank,University,Points
1,Oxford Brookes University,1444.06
2,University of Bath,1346.53
3,University Of Hertfordshire,1084.33
4,Loughborough University,928.55
5,University of Birmingham,661.3
6,Cardiff University Wales,631.22
7,University of Strathclyde,581.32
8,Brunel University London,553.73
9,University of Huddersfield,493.52
10,University of Leeds,474.06
11,Coventry University,387.7
12,University of the West of England,366.66
13,Liverpool John Moores University,324.92
14,University of Wales Trinity Saint David,245.4
15,Queen's University Belfast,243.67
16,University of Southampton,233.52
17,Staffordshire University,190.0
18,University of Central Lancashire,183.85
19,Lancaster  University,167.05
20,University of Glasgow,161.7
21,University of Ulster,153.82
22,University of Aberdeen,151.4
23,Swansea University,149.47
24,University of Warwick,145.19
25,University of Liverpool,129.94
26,University of Sheffield,121.4
27,University of Surrey,102.9
28,Manchester Metropolitan University,87.61
29,De Montfort University,71.0
30,University of Manchester,65.27
31,Imperial College London,64.7
32,University of Portsmouth,59.24
33,University of Nottingham,54.12
34,University of Sussex,39.64
35,University of Wolverhampton,38.8
36,Heriot-Watt University,37.6
37,University of Hull,30.7
38,University of Cambridge,29.3
39,Kingston University,28.6
40,Sheffield Hallam University,28.2
41,Birmingham City University,21.8
42,University of Leicester,18.4
43,University of Sunderland,16.3
44,Aston University,16.0
45,Newcastle University,13.46
46,University of Dundee,13.2
47,University of the West of Scotland,9.68
48,University of Edinburgh,6.0
49,City University London,5.0
50,University of Exeter,3.5
51,London South Bank University,0.0
52,North East Wales Institute of Higher Education,0.0
53,Queen Mary University of London,0.0
54,University College London,0.0
55,University of Brighton,0.0
56,University of Derby,0.0
57,University of Northampton,0.0
58,University of Salford,0.0
