Rank,University,Points
1,University of Bath,3116.31
2,Oxford Brookes University,2976.96
3,University Of Hertfordshire,2458.13
4,Loughborough University,2253.32
5,University of Birmingham,2217.73
6,University of Strathclyde,2206.05
7,Brunel University London,1927.21
8,University of Huddersfield,1703.0
9,University of Leeds,1594.76
10,Cardiff University Wales,1580.23
11,University of Liverpool,1465.51
12,University of Cambridge,1079.22
13,Coventry University,1073.06
14,Swansea University,1037.43
15,Lancaster  University,1023.82
16,University of Warwick,939.52
17,University of Sheffield,893.0
18,Queen's University Belfast,883.41
19,Aston University,867.14
20,University of Southampton,749.93
21,University of Aberdeen,733.6
22,Sheffield Hallam University,724.88
23,University of Central Lancashire,689.22
24,University of Portsmouth,648.88
25,University of Manchester,613.42
26,University of Ulster,609.32
27,Liverpool John Moores University,606.68
28,University of Sussex,605.36
29,City University London,585.55
30,University of Glasgow,580.7
31,Manchester Metropolitan University,574.52
32,University of the West of England,566.48
33,Heriot-Watt University,556.3
34,University of Wales Trinity Saint David,547.08
35,Birmingham City University,432.7
36,University of Sunderland,412.5
37,University of Surrey,391.1
38,De Montfort University,287.7
39,University of Dundee,278.3
40,Imperial College London,277.24
41,University of Edinburgh,264.8
42,University College London,235.4
43,University of Wolverhampton,233.2
44,University of Exeter,206.6
45,University of Nottingham,180.36
46,Staffordshire University,162.1
47,University of Hull,156.4
48,University of Salford,153.5
49,University of the West of Scotland,140.0
50,Newcastle University,119.39
51,Queen Mary University of London,69.8
52,North East Wales Institute of Higher Education,52.65
53,University of Leicester,52.0
54,Kingston University,47.9
55,University of Brighton,37.1
56,University of Derby,22.9
57,London South Bank University,19.0
58,University of Northampton,15.9
