Rank,University,Points
1,Beijing Institute of Technology,471.0
2,Tongji University,459.69
3,Hubei University of Automotive Technology,378.4
4,Jilin University,364.0
5,Xiamen University of Technology,344.0
6,Hunan University,324.5
7,Harbin Institute of Technology at Weihai,320.86
8,Tsinghua University,178.0
9,Guangxi University of Science and Technology,173.0
10,Zhejiang University City College,151.0
11,Shanghai Jiao Tong University,137.0
12,Liaoning University of Technology,126.0
