Rank,University,Lowest Place,#
1,Harbin Institute of Technology at Weihai,1st,1
2,Xiamen University of Technology,1st,1
3,Jilin University,4th,1
4,Tongji University,4th,1
5,Shanghai Jiao Tong University,8th,1
6,Liaoning University of Technology,9th,1
7,Guangxi University of Science and Technology,10th,1
8,Beijing Institute of Technology,11th,1
9,Hunan University,15th,1
10,Hubei University of Automotive Technology,20th,1
11,Tsinghua University,N/A,0
12,Zhejiang University City College,N/A,0
