Rank,University,Lowest Place,#
1,Tongji University,2nd,1
2,Hubei University of Automotive Technology,11th,1
3,Hunan University,14th,1
4,Beijing Institute of Technology,15th,1
5,Harbin Institute of Technology at Weihai,16th,1
6,Xiamen University of Technology,17th,1
7,Zhejiang University City College,37th,1
8,Liaoning University of Technology,48th,1
9,Guangxi University of Science and Technology,N/A,0
10,Jilin University,N/A,0
11,Shanghai Jiao Tong University,N/A,0
12,Tsinghua University,N/A,0
