Rank,University,Points
1,Tongji University,365.06
2,Hunan University,284.16
3,Harbin Institute of Technology at Weihai,261.22
4,Xiamen University of Technology,259.28
5,Jilin University,151.03
6,Guangxi University of Science and Technology,91.41
7,Shanghai Jiao Tong University,82.07
8,Tsinghua University,81.2
9,Hubei University of Automotive Technology,68.66
10,Zhejiang University City College,66.23
11,Liaoning University of Technology,-42.14
12,Beijing Institute of Technology,-52.34
