Rank,University,Points
1,Tongji University,1133.0
2,Harbin Institute of Technology at Weihai,852.0
3,Jilin University,349.5
4,Hubei University of Automotive Technology,335.5
5,Xiamen University of Technology,249.0
6,Hunan University,225.0
7,Beijing Institute of Technology,146.0
8,Shanghai Jiao Tong University,138.4
9,Liaoning University of Technology,135.2
10,Guangxi University of Science and Technology,115.0
11,Zhejiang University City College,87.5
12,Tsinghua University,40.0
