Rank,University,Points
1,Beijing Institute of Technology,179.24
2,Tongji University,142.63
3,Hubei University of Automotive Technology,120.08
4,Xiamen University of Technology,97.09
5,Hunan University,86.71
6,Harbin Institute of Technology at Weihai,41.31
7,Zhejiang University City College,10.0
8,Liaoning University of Technology,8.0
9,Guangxi University of Science and Technology,0.0
10,Jilin University,0.0
11,Shanghai Jiao Tong University,0.0
12,Tsinghua University,0.0
