Rank,University,Points
1,Aristotle University of Thessaloniki,1357.59
2,University of Thessaly,947.59
3,National Technical University of Athens,552.51
4,University of Patras,296.4
5,Democritus University of Thrace,114.16
6,Technological Educational Institute of Western Macedonia,38.11
