Rank,University,Lowest Place,#
1,University of Thessaly,1st,1
2,Aristotle University of Thessaloniki,2nd,2
3,National Technical University of Athens,2nd,1
4,Democritus University of Thrace,10th,1
5,University of Patras,12th,1
6,Technological Educational Institute of Western Macedonia,41st,1
