Rank,University,Points
1,National Technical University of Athens,104.49
2,Aristotle University of Thessaloniki,101.22
3,University of Thessaly,99.89
4,University of Patras,67.33
5,Democritus University of Thrace,60.25
6,Technological Educational Institute of Western Macedonia,54.11
