Rank,University,Points
1,Aristotle University of Thessaloniki,1301.13
2,University of Thessaly,754.09
3,National Technical University of Athens,318.1
4,Democritus University of Thrace,76.12
5,University of Patras,19.5
6,Technological Educational Institute of Western Macedonia,0.0
