Rank,University,Lowest Place,#
1,Aristotle University of Thessaloniki,2nd,1
2,University of Thessaly,2nd,1
3,National Technical University of Athens,3rd,1
4,University of Patras,14th,1
5,Democritus University of Thrace,16th,1
6,Technological Educational Institute of Western Macedonia,28th,1
