Rank,University,Lowest Place,#
1,Aristotle University of Thessaloniki,1st,1
2,University of Thessaly,3rd,2
3,Democritus University of Thrace,7th,1
4,National Technical University of Athens,7th,1
5,University of Patras,16th,1
6,Technological Educational Institute of Western Macedonia,17th,1
