Rank,University,Points
1,National Technical University of Athens,75.27
2,University of Thessaly,74.59
3,Democritus University of Thrace,68.12
4,Aristotle University of Thessaloniki,66.38
5,University of Patras,64.15
6,Technological Educational Institute of Western Macedonia,58.09
